Episode,Time_step,Episode_timesteps,Reward,Eps_greedy_val,Mean_Reward,Mean_Episode_timesteps
71,61374,1200,0.0,0.9554470222222222,0.57,839.11
72,62574,1200,0.0,0.9545759111111111,0.57,839.11
73,63774,1200,0.0,0.9537048,0.57,839.11
74,64950,1176,1.0,0.9528511111111111,0.57,839.11
75,65370,420,1.0,0.9525462222222222,0.57,839.11
76,66570,1200,0.0,0.9516751111111111,0.57,839.11
77,67770,1200,0.0,0.950804,0.57,839.11
78,68970,1200,0.0,0.9499328888888889,0.57,839.11
79,70170,1200,0.0,0.9490617777777778,0.57,839.11
80,71370,1200,0.0,0.9481906666666666,0.57,839.11
81,72570,1200,0.0,0.9473195555555556,0.57,839.11
82,72607,37,1.0,0.9472926962962963,0.57,839.11
83,73807,1200,0.0,0.9464215851851852,0.57,839.11
84,73900,93,1.0,0.9463540740740741,0.57,839.11
85,74354,454,1.0,0.9460245037037037,0.57,839.11
86,75554,1200,0.0,0.9451533925925926,0.57,839.11
87,76754,1200,0.0,0.9442822814814815,0.57,839.11
88,77078,324,1.0,0.9440470814814815,0.57,839.11
89,78096,1018,1.0,0.9433080888888888,0.57,839.11
90,78507,411,1.0,0.9430097333333334,0.57,839.11
91,78965,458,1.0,0.9426772592592593,0.57,839.11
92,79304,339,1.0,0.9424311703703704,0.57,839.11
93,79480,176,1.0,0.9423034074074074,0.57,839.11
94,79796,316,1.0,0.9420740148148148,0.57,839.11
95,80480,684,1.0,0.9415774814814815,0.57,839.11
96,81680,1200,0.0,0.9407063703703704,0.57,839.11
97,82153,473,1.0,0.9403630074074074,0.57,839.11
98,82393,240,1.0,0.9401887851851852,0.57,839.11
99,83593,1200,0.0,0.9393176740740741,0.57,839.11
100,83911,318,1.0,0.9390868296296296,0.57,839.11
101,85111,1200,0.0,0.9382157185185185,0.57,839.11
102,85427,316,1.0,0.9379863259259259,0.56,848.3
103,85821,394,1.0,0.9377003111111111,0.57,839.46
104,86009,188,1.0,0.937563837037037,0.58,831.4
105,87138,1129,1.0,0.9367442666666667,0.58,827.8
106,88338,1200,0.0,0.9358731555555555,0.59,827.09
107,89538,1200,0.0,0.9350020444444445,0.58,836.03
108,90738,1200,0.0,0.9341309333333333,0.58,836.03
109,90871,133,1.0,0.9340343851851852,0.57,840.77
110,92071,1200,0.0,0.9331632740740741,0.57,834.33
111,93271,1200,0.0,0.932292162962963,0.56,840.82
112,94471,1200,0.0,0.9314210518518519,0.55,847.44
113,95671,1200,0.0,0.9305499407407407,0.54,852.59
114,96871,1200,0.0,0.9296788296296297,0.54,852.59
115,97517,646,1.0,0.9292098814814815,0.54,852.59
116,98717,1200,0.0,0.9283387703703704,0.54,850.26
117,99917,1200,0.0,0.9274676592592592,0.54,850.26
118,100270,353,1.0,0.9272114074074074,0.53,859.42
119,100433,163,1.0,0.9270930814814815,0.54,850.95
120,101122,689,1.0,0.9265929185185185,0.55,840.58
121,101454,332,1.0,0.9263519111111111,0.56,835.47
122,102654,1200,0.0,0.9254808,0.56,837.48
123,103854,1200,0.0,0.9246096888888888,0.56,837.48
124,105054,1200,0.0,0.9237385777777778,0.55,845.5
125,105256,202,1.0,0.9235919407407407,0.55,845.5
126,106038,782,1.0,0.9230242666666667,0.56,835.52
127,107205,1167,1.0,0.9221771111111111,0.56,836.79
128,107647,442,1.0,0.9218562518518518,0.56,845.19
129,108847,1200,0.0,0.9209851407407408,0.57,837.61
130,110047,1200,0.0,0.9201140296296296,0.56,842.29
131,110262,215,1.0,0.9199579555555556,0.56,842.29
132,110739,477,1.0,0.9196116888888889,0.57,832.44
133,111939,1200,0.0,0.9187405777777777,0.58,825.21
134,112560,621,1.0,0.9182897777777778,0.57,829.29
135,112835,275,1.0,0.9180901481481482,0.57,833.21
136,113235,400,1.0,0.9177997777777778,0.57,828.59
137,113651,416,1.0,0.9174977925925926,0.58,820.59
138,114450,799,1.0,0.9169177777777778,0.59,812.75
139,115219,769,1.0,0.9163595407407408,0.59,809.11
140,116419,1200,0.0,0.9154884296296296,0.59,812.09
141,117274,855,1.0,0.9148677629629629,0.58,820.02
142,117995,721,1.0,0.9143443703703704,0.59,816.57
143,119162,1167,1.0,0.9134972148148148,0.6,811.78
144,119567,405,1.0,0.9132032148148148,0.6,813.45
145,120065,498,1.0,0.9128417037037038,0.61,805.5
146,120617,552,1.0,0.9124409925925926,0.61,809.23
147,121817,1200,0.0,0.9115698814814814,0.61,802.91
148,123017,1200,0.0,0.9106987703703704,0.61,802.91
149,123156,139,1.0,0.9105978666666666,0.6,812.39
150,124356,1200,0.0,0.9097267555555556,0.6,803.93
151,124455,99,1.0,0.9096548888888889,0.59,815.36
152,125655,1200,0.0,0.9087837777777777,0.59,807.75
153,126305,650,1.0,0.9083119259259259,0.58,814.05
154,126637,332,1.0,0.9080709185185185,0.58,809.79
155,126939,302,1.0,0.9078516888888889,0.58,804.43
156,127338,399,1.0,0.9075620444444444,0.58,801.18
157,127604,266,1.0,0.9073689481481482,0.58,802.79
158,128044,440,1.0,0.9070495407407407,0.58,794.51
159,129244,1200,0.0,0.9061784296296296,0.59,786.91
160,129910,666,1.0,0.9056949629629629,0.58,790.79
161,130274,364,1.0,0.9054307259259259,0.59,785.45
162,130573,299,1.0,0.905213674074074,0.6,777.09
163,131773,1200,0.0,0.904342562962963,0.6,771.19
164,132859,1086,1.0,0.9035542074074074,0.59,773.11
165,134059,1200,0.0,0.9026830962962963,0.59,775.36
166,135259,1200,0.0,0.9018119851851851,0.58,784.68
167,136210,951,1.0,0.9011216296296296,0.58,784.68
168,136931,721,1.0,0.900598237037037,0.59,782.19
169,138131,1200,0.0,0.899727125925926,0.59,783.55
170,138480,349,1.0,0.8994737777777778,0.58,791.57
171,138566,86,1.0,0.8994113481481482,0.59,783.06
172,139209,643,1.0,0.8989445777777778,0.6,771.92
173,139549,340,1.0,0.898697762962963,0.61,766.35
174,139835,286,1.0,0.8984901481481482,0.62,757.75
175,140974,1139,1.0,0.8976633185185185,0.62,748.85
176,141236,262,1.0,0.8974731259259259,0.62,756.04
177,141911,675,1.0,0.8969831259259259,0.63,746.66
178,142254,343,1.0,0.8967341333333333,0.64,741.41
179,143454,1200,0.0,0.8958630222222222,0.65,732.84
180,143567,113,1.0,0.8957809925925926,0.65,732.84
181,144767,1200,0.0,0.8949098814814815,0.66,721.97
182,144796,29,1.0,0.8948888296296297,0.66,721.97
183,144916,120,1.0,0.8948017185185185,0.66,721.89
184,145103,187,1.0,0.8946659703703703,0.67,711.09
185,145622,519,1.0,0.8942892148148148,0.67,712.03
186,146162,540,1.0,0.8938972148148148,0.67,712.68
187,147335,1173,1.0,0.8930457037037037,0.68,706.08
188,147622,287,1.0,0.892837362962963,0.69,705.81
189,147923,301,1.0,0.8926188592592592,0.69,705.44
190,148548,625,1.0,0.8921651555555555,0.69,698.27
191,149087,539,1.0,0.8917738814814815,0.69,700.41
192,149114,27,1.0,0.8917542814814815,0.69,701.22
193,150148,1034,1.0,0.8910036740740741,0.69,698.1
194,150419,271,1.0,0.8908069481481482,0.69,706.68
195,150872,453,1.0,0.8904781037037037,0.69,706.23
196,151030,158,1.0,0.8903634074074074,0.69,703.92
197,151163,133,1.0,0.8902668592592593,0.7,693.5
198,151226,63,1.0,0.890221125925926,0.7,690.1
199,152162,936,1.0,0.8895416592592593,0.7,688.33
200,153362,1200,0.0,0.8886705481481482,0.71,685.69
201,154562,1200,0.0,0.887799437037037,0.7,694.51
202,155762,1200,0.0,0.886928325925926,0.7,694.51
203,156589,827,1.0,0.8863279851851852,0.69,703.35
204,156750,161,1.0,0.8862111111111111,0.69,707.68
205,157426,676,1.0,0.8857203851851851,0.69,707.41
206,158626,1200,0.0,0.8848492740740741,0.69,702.88
207,159826,1200,0.0,0.8839781629629629,0.69,702.88
208,160492,666,1.0,0.8834946962962963,0.69,702.88
209,161692,1200,0.0,0.8826235851851851,0.7,697.54
210,162892,1200,0.0,0.8817524740740741,0.69,708.21
211,163144,252,1.0,0.8815695407407408,0.69,708.21
212,163471,327,1.0,0.8813321629629629,0.7,698.73
213,163625,154,1.0,0.8812203703703704,0.71,690.0
214,164193,568,1.0,0.8808080444444445,0.72,679.54
215,164407,214,1.0,0.8806526962962963,0.73,673.22
216,165001,594,1.0,0.8802214962962963,0.73,668.9
217,165212,211,1.0,0.8800683259259259,0.74,662.84
218,165830,618,1.0,0.8796197037037037,0.75,652.95
219,165970,140,1.0,0.8795180740740741,0.75,655.6
220,165993,23,1.0,0.8795013777777778,0.75,655.37
221,166058,65,1.0,0.8794541925925926,0.75,648.71
222,166293,235,1.0,0.8792835999999999,0.75,646.04
223,166710,417,1.0,0.8789808888888889,0.76,636.39
224,167910,1200,0.0,0.8781097777777778,0.77,628.56
225,168017,107,1.0,0.8780321037037038,0.77,628.56
226,169217,1200,0.0,0.8771609925925926,0.77,627.61
227,169778,561,1.0,0.8767537481481482,0.76,631.79
228,169840,62,1.0,0.8767087407407408,0.76,625.73
229,170058,218,1.0,0.8765504888888889,0.76,621.93
230,170508,450,1.0,0.8762238222222222,0.77,612.11
231,170736,228,1.0,0.8760583111111111,0.78,604.61
232,171936,1200,0.0,0.8751872,0.78,604.74
233,173136,1200,0.0,0.8743160888888889,0.77,611.97
234,173454,318,1.0,0.8740852444444445,0.77,611.97
235,174432,978,1.0,0.8733752888888888,0.77,608.94
236,174809,377,1.0,0.8731016148148147,0.77,615.97
237,175161,352,1.0,0.8728460888888889,0.77,615.74
238,175724,563,1.0,0.8724373925925926,0.77,615.1
239,176924,1200,0.0,0.8715662814814815,0.77,612.74
240,177295,371,1.0,0.871296962962963,0.76,617.05
241,178495,1200,0.0,0.8704258518518518,0.77,608.76
242,178719,224,1.0,0.8702632444444445,0.76,612.21
243,179433,714,1.0,0.8697449333333334,0.76,607.24
244,180633,1200,0.0,0.8688738222222222,0.76,602.71
245,181833,1200,0.0,0.868002711111111,0.75,610.66
246,182263,430,1.0,0.867690562962963,0.74,617.68
247,182465,202,1.0,0.8675439259259259,0.74,616.46
248,183566,1101,1.0,0.8667446814814814,0.75,606.48
249,183957,391,1.0,0.8664608444444445,0.76,605.49
250,184077,120,1.0,0.8663737333333333,0.76,608.01
251,184236,159,1.0,0.8662583111111111,0.77,597.21
252,184580,344,1.0,0.8660085925925927,0.77,597.81
253,185780,1200,0.0,0.8651374814814815,0.78,589.25
254,186006,226,1.0,0.8649734222222223,0.77,594.75
255,186019,13,1.0,0.8649639851851851,0.77,593.69
256,186340,321,1.0,0.8647309629629629,0.77,590.8
257,187540,1200,0.0,0.8638598518518519,0.77,590.02
258,187634,94,1.0,0.8637916148148148,0.76,599.36
259,187720,86,1.0,0.8637291851851852,0.76,595.9
260,187781,61,1.0,0.8636849037037038,0.77,584.76
261,187982,201,1.0,0.8635389925925926,0.77,578.71
262,188700,718,1.0,0.8630177777777778,0.77,577.08
263,189081,381,1.0,0.8627412,0.77,581.27
264,189626,545,1.0,0.8623455703703704,0.78,573.08
265,190141,515,1.0,0.8619717185185185,0.78,567.67
266,190323,182,1.0,0.8618396,0.79,560.82
267,191315,992,1.0,0.8611194814814815,0.8,550.64
268,192515,1200,0.0,0.8602483703703704,0.8,551.05
269,192872,357,1.0,0.8599892148148148,0.79,555.84
270,192945,73,1.0,0.8599362222222222,0.8,547.41
271,193022,77,1.0,0.859880325925926,0.8,544.65
272,193666,644,1.0,0.8594128296296296,0.8,544.56
273,194866,1200,0.0,0.8585417185185185,0.8,544.57
274,195392,526,1.0,0.8581598814814815,0.79,553.17
275,195460,68,1.0,0.8581105185185185,0.79,555.57
276,196222,762,1.0,0.8575573629629629,0.79,544.86
277,196320,98,1.0,0.8574862222222221,0.79,549.86
278,196410,90,1.0,0.8574208888888889,0.79,544.09
279,197134,724,1.0,0.8568953185185185,0.79,541.56
280,198008,874,1.0,0.8562608592592592,0.8,536.8
281,199208,1200,0.0,0.8553897481481482,0.8,544.41
282,199726,518,1.0,0.8550137185185185,0.8,544.41
283,200345,619,1.0,0.8545643703703704,0.8,549.3
284,200438,93,1.0,0.8544968592592592,0.8,554.29
285,201474,1036,1.0,0.8537448,0.8,553.35
286,202671,1197,1.0,0.8528758666666667,0.8,558.52
287,202701,30,1.0,0.8528540888888889,0.8,565.09
288,202965,264,1.0,0.8526624444444444,0.8,553.66
289,204165,1200,0.0,0.8517913333333333,0.8,553.43
290,204416,251,1.0,0.851609125925926,0.79,562.42
291,205275,859,1.0,0.8509855555555556,0.79,558.68
292,206475,1200,0.0,0.8501144444444444,0.79,561.88
293,206905,430,1.0,0.8498022962962963,0.78,573.61
294,206999,94,1.0,0.8497340592592593,0.78,567.57
295,207236,237,1.0,0.8495620148148149,0.78,565.8
296,207846,610,1.0,0.8491192,0.78,563.64
297,208479,633,1.0,0.8486596888888889,0.78,568.16
298,208696,217,1.0,0.848502162962963,0.78,573.16
299,208998,302,1.0,0.8482829333333334,0.78,574.7
300,209206,208,1.0,0.8481319407407407,0.78,568.36
301,209509,303,1.0,0.8479119851851852,0.79,558.44
302,209642,133,1.0,0.847815437037037,0.8,549.47
303,209952,310,1.0,0.8475904000000001,0.81,538.8
304,211152,1200,0.0,0.8467192888888889,0.81,533.63
305,211287,135,1.0,0.8466212888888889,0.8,544.02
306,211585,298,1.0,0.846404962962963,0.8,538.61
307,211876,291,1.0,0.8461937185185185,0.81,529.59
308,212055,179,1.0,0.8460637777777777,0.82,520.5
309,212084,29,1.0,0.8460427259259259,0.82,515.63
310,213284,1200,0.0,0.8451716148148148,0.83,503.92
311,213462,178,1.0,0.8450424,0.83,503.92
312,213626,164,1.0,0.8449233481481482,0.83,503.18
313,213826,200,1.0,0.8447781629629629,0.83,501.55
314,214400,574,1.0,0.8443614814814815,0.83,502.01
315,214643,243,1.0,0.8441850814814815,0.83,502.07
316,215843,1200,0.0,0.8433139703703704,0.83,502.36
317,216124,281,1.0,0.8431099851851852,0.82,508.42
318,216324,200,1.0,0.8429648000000001,0.82,509.12
319,216671,347,1.0,0.8427129037037037,0.82,504.94
320,217871,1200,0.0,0.8418417925925926,0.82,507.01
321,218885,1014,1.0,0.8411057037037037,0.81,518.78
322,218965,80,1.0,0.8410476296296296,0.81,528.27
323,219301,336,1.0,0.8408037185185185,0.81,526.72
324,220501,1200,0.0,0.8399326074074074,0.81,525.91
325,220619,118,1.0,0.8398469481481482,0.81,525.91
326,220830,211,1.0,0.8396937777777778,0.81,526.02
327,222030,1200,0.0,0.8388226666666667,0.82,516.13
328,222172,142,1.0,0.8387195851851852,0.81,522.52
329,222392,220,1.0,0.8385598814814815,0.81,523.32
330,222423,31,1.0,0.8385373777777778,0.81,523.34
331,222493,70,1.0,0.838486562962963,0.81,519.15
332,222633,140,1.0,0.8383849333333333,0.81,517.57
333,223833,1200,0.0,0.8375138222222223,0.82,506.97
334,223953,120,1.0,0.8374267111111111,0.82,506.97
335,223971,18,1.0,0.8374136444444444,0.82,504.99
336,224134,163,1.0,0.8372953185185186,0.82,495.39
337,224225,91,1.0,0.8372292592592593,0.82,493.25
338,225201,976,1.0,0.8365207555555556,0.82,490.64
339,225260,59,1.0,0.836477925925926,0.82,494.77
340,225427,167,1.0,0.8363566962962963,0.83,483.36
341,225602,175,1.0,0.8362296592592593,0.83,481.32
342,225801,199,1.0,0.8360852,0.84,471.07
343,227001,1200,0.0,0.8352140888888889,0.84,470.82
344,227091,90,1.0,0.8351487555555556,0.83,475.68
345,227424,333,1.0,0.8349070222222222,0.84,464.58
346,227906,482,1.0,0.8345571259259259,0.85,455.91
347,228071,165,1.0,0.8344373481481482,0.85,456.43
348,228664,593,1.0,0.834006874074074,0.85,456.06
349,229005,341,1.0,0.8337593333333333,0.85,450.98
350,230205,1200,0.0,0.8328882222222223,0.85,450.48
351,230324,119,1.0,0.832801837037037,0.84,461.28
352,230781,457,1.0,0.8324700888888888,0.84,460.88
353,231981,1200,0.0,0.8315989777777778,0.84,462.01
354,233181,1200,0.0,0.8307278666666666,0.84,462.01
355,233503,322,1.0,0.8304941185185185,0.83,471.75
356,233651,148,1.0,0.8303866814814815,0.83,474.84
357,234851,1200,0.0,0.8295155703703704,0.83,473.11
358,235918,1067,1.0,0.8287410074074074,0.83,473.11
359,235971,53,1.0,0.8287025333333333,0.83,482.84
360,236047,76,1.0,0.8286473629629629,0.83,482.51
361,236228,181,1.0,0.8285159703703704,0.83,482.66
362,236376,148,1.0,0.8284085333333333,0.83,482.46
363,237159,783,1.0,0.8278401333333334,0.83,476.76
364,237392,233,1.0,0.8276709925925926,0.83,480.78
365,237839,447,1.0,0.8273465037037037,0.83,477.66
366,238370,531,1.0,0.826961037037037,0.83,476.98
367,238448,78,1.0,0.8269044148148148,0.83,480.47
368,238505,57,1.0,0.826863037037037,0.83,471.33
369,238982,477,1.0,0.8265167703703704,0.84,459.9
370,239289,307,1.0,0.8262939111111112,0.84,461.1
371,239361,72,1.0,0.8262416444444445,0.84,463.44
372,239425,64,1.0,0.8261951851851852,0.84,463.39
373,240625,1200,0.0,0.8253240740740742,0.84,457.59
374,241140,515,1.0,0.8249502222222223,0.84,457.59
375,241208,68,1.0,0.8249008592592593,0.84,457.48
376,241327,119,1.0,0.824814474074074,0.84,457.48
377,241470,143,1.0,0.8247106666666667,0.84,451.05
378,241679,209,1.0,0.8245589481481481,0.84,451.5
379,242609,930,1.0,0.823883837037037,0.84,452.69
380,243809,1200,0.0,0.8230127259259259,0.84,454.75
381,244656,847,1.0,0.8223978666666667,0.83,458.01
382,244755,99,1.0,0.822326,0.84,454.48
383,245382,627,1.0,0.8218708444444445,0.84,450.29
384,245667,285,1.0,0.8216639555555556,0.84,450.37
385,245862,195,1.0,0.8215224,0.84,452.29
386,246130,268,1.0,0.8213278518518519,0.84,443.88
387,247330,1200,0.0,0.8204567407407407,0.84,434.59
388,247984,654,1.0,0.8199819851851852,0.83,446.29
389,248211,227,1.0,0.8198172,0.83,450.19
390,248485,274,1.0,0.8196182962962963,0.84,440.46
391,248880,395,1.0,0.8193315555555556,0.84,440.69
392,248950,70,1.0,0.8192807407407408,0.84,436.05
393,249584,634,1.0,0.8188205037037037,0.85,424.75
394,249676,92,1.0,0.8187537185185185,0.85,426.79
395,250876,1200,0.0,0.8178826074074075,0.85,426.77
396,251040,164,1.0,0.8177635555555556,0.84,436.4
397,251120,80,1.0,0.8177054814814815,0.84,431.94
398,251245,125,1.0,0.8176147407407407,0.84,426.41
399,252445,1200,0.0,0.8167436296296297,0.84,425.49
400,252597,152,1.0,0.8166332888888889,0.83,434.47
401,252852,255,1.0,0.8164481777777778,0.83,433.91
402,254052,1200,0.0,0.8155770666666666,0.83,433.43
403,254246,194,1.0,0.815436237037037,0.82,444.1
404,254292,46,1.0,0.8154028444444444,0.82,442.94
405,255126,834,1.0,0.8147974222222223,0.83,431.4
406,255664,538,1.0,0.8144068740740741,0.83,438.39
407,255795,131,1.0,0.8143117777777777,0.83,440.79
408,256167,372,1.0,0.8140417333333334,0.83,439.19
409,256421,254,1.0,0.8138573481481481,0.83,441.12
410,256496,75,1.0,0.8138029037037037,0.83,443.37
411,256757,261,1.0,0.813613437037037,0.84,432.12
412,256862,105,1.0,0.8135372148148148,0.84,432.95
413,258062,1200,0.0,0.8126661037037037,0.84,432.36
414,258095,33,1.0,0.8126421481481482,0.83,442.36
415,258331,236,1.0,0.8124708296296297,0.83,436.95
416,258401,70,1.0,0.8124200148148149,0.83,436.88
417,258491,90,1.0,0.8123546814814815,0.84,425.58
418,258595,104,1.0,0.8122791851851852,0.84,423.67
419,259089,494,1.0,0.8119205777777778,0.84,422.71
420,259245,156,1.0,0.8118073333333333,0.84,424.18
421,259388,143,1.0,0.811703525925926,0.85,413.74
422,259722,334,1.0,0.8114610666666666,0.85,405.03
423,260117,395,1.0,0.8111743259259259,0.85,407.57
424,261195,1078,1.0,0.8103917777777778,0.85,408.16
425,261252,57,1.0,0.8103504,0.86,406.94
426,261412,160,1.0,0.8102342518518518,0.86,406.33
427,261596,184,1.0,0.8101006814814815,0.86,405.82
428,262013,417,1.0,0.8097979703703704,0.87,395.66
429,262339,326,1.0,0.8095613185185185,0.87,398.41
430,262842,503,1.0,0.8091961777777777,0.87,399.47
431,262999,157,1.0,0.8090822074074074,0.87,404.19
432,263256,257,1.0,0.8088956444444444,0.87,405.06
433,263358,102,1.0,0.8088216,0.87,406.23
434,263405,47,1.0,0.8087874814814815,0.88,395.25
435,263485,80,1.0,0.8087294074074074,0.88,394.52
436,263539,54,1.0,0.8086902074074074,0.88,395.14
437,264725,1186,1.0,0.8078292592592593,0.88,394.05
438,264838,113,1.0,0.8077472296296296,0.88,405.0
439,264943,105,1.0,0.8076710074074074,0.88,396.37
440,265393,450,1.0,0.8073443407407408,0.88,396.83
441,265880,487,1.0,0.8069908148148148,0.88,399.66
442,265906,26,1.0,0.8069719407407407,0.88,402.78
443,266406,500,1.0,0.8066089777777778,0.88,401.05
444,266581,175,1.0,0.8064819407407408,0.89,394.05
445,266805,224,1.0,0.8063193333333334,0.89,394.9
446,267069,264,1.0,0.8061276888888889,0.89,393.81
447,267138,69,1.0,0.8060776000000001,0.89,391.63
448,267768,630,1.0,0.8056202666666666,0.89,390.67
449,267959,191,1.0,0.8054816148148148,0.89,391.04
450,268099,140,1.0,0.8053799851851852,0.89,389.54
451,268241,142,1.0,0.8052769037037038,0.9,378.94
452,268549,308,1.0,0.8050533185185185,0.9,379.17
453,269006,457,1.0,0.8047215703703704,0.9,377.68
454,269171,165,1.0,0.8046017925925926,0.91,370.25
455,269235,64,1.0,0.8045553333333333,0.92,359.9
456,269398,163,1.0,0.8044370074074074,0.92,357.32
457,270598,1200,0.0,0.8035658962962963,0.92,357.47
458,270627,29,1.0,0.8035448444444444,0.92,357.47
459,270682,55,1.0,0.8035049185185186,0.92,347.09
460,271631,949,1.0,0.8028160148148148,0.92,347.11
461,271856,225,1.0,0.8026526814814815,0.92,355.84
462,271895,39,1.0,0.8026243703703704,0.92,356.28
463,272144,249,1.0,0.8024436148148149,0.92,355.19
464,272458,314,1.0,0.802215674074074,0.92,349.85
465,272757,299,1.0,0.8019986222222222,0.92,350.66
466,273367,610,1.0,0.8015558074074074,0.92,349.18
467,273589,222,1.0,0.8013946518518519,0.92,349.97
468,273774,185,1.0,0.8012603555555555,0.92,351.41
469,274974,1200,0.0,0.8003892444444445,0.92,352.69
470,275263,289,1.0,0.8001794518518519,0.91,359.92
471,275334,71,1.0,0.8001279111111111,0.91,359.74
472,275413,79,1.0,0.800070562962963,0.91,359.73
473,275564,151,1.0,0.7999609481481481,0.91,359.88
474,275646,82,1.0,0.7999014222222223,0.92,349.39
475,276846,1200,0.0,0.7990303111111111,0.92,345.06
476,277093,247,1.0,0.7988510074074074,0.91,356.38
477,277260,167,1.0,0.7987297777777778,0.91,357.66
478,277459,199,1.0,0.7985853185185185,0.91,357.9
479,277515,56,1.0,0.7985446666666667,0.91,357.8
480,277653,138,1.0,0.7984444888888889,0.91,349.06
481,277749,96,1.0,0.7983747999999999,0.92,338.44
482,278072,323,1.0,0.7981403259259259,0.92,330.93
483,278316,244,1.0,0.7979632,0.92,333.17
484,279516,1200,0.0,0.7970920888888888,0.92,329.34
485,279557,41,1.0,0.797062325925926,0.91,338.49
486,279901,344,1.0,0.7968126074074073,0.91,336.95
487,280471,570,1.0,0.7963988296296296,0.91,337.71
488,281040,569,1.0,0.7959857777777778,0.92,331.41
489,281229,189,1.0,0.7958485777777777,0.92,330.56
490,282429,1200,0.0,0.7949774666666667,0.92,330.18
491,282517,88,1.0,0.7949135851851852,0.91,339.44
492,282828,311,1.0,0.7946878222222222,0.91,336.37
493,282985,157,1.0,0.7945738518518519,0.91,338.78
494,283551,566,1.0,0.7941629777777778,0.91,334.01
