Episode,Time_step,Episode_timesteps,Reward,Eps_greedy_val,Mean_Reward,Mean_Episode_timesteps
93,80489,889,1.0,0.9123564222222222,0.52,845.67
94,81689,1200,0.0,0.9110497555555556,0.52,845.67
95,81757,68,1.0,0.9109757111111111,0.52,845.67
96,81972,215,1.0,0.9107416,0.52,845.67
97,82310,338,1.0,0.9103735555555555,0.52,845.67
98,83510,1200,0.0,0.9090668888888889,0.52,845.67
99,84088,578,1.0,0.9084375111111112,0.52,845.67
100,84567,479,1.0,0.9079159333333333,0.52,845.67
101,84748,181,1.0,0.9077188444444444,0.52,845.67
102,85681,933,1.0,0.9067029111111111,0.52,835.66
103,85761,80,1.0,0.9066158,0.52,833.3
104,86961,1200,0.0,0.9053091333333333,0.53,822.1
105,88161,1200,0.0,0.9040024666666666,0.52,822.6
106,88451,290,1.0,0.9036866888888889,0.52,822.6
107,89056,605,1.0,0.9030279111111111,0.53,813.5
108,90256,1200,0.0,0.9017212444444445,0.53,809.78
109,90671,415,1.0,0.9012693555555555,0.52,817.08
110,90790,119,1.0,0.9011397777777778,0.52,817.93
111,91515,725,1.0,0.9003503333333334,0.52,817.05
112,92715,1200,0.0,0.8990436666666667,0.52,821.92
113,93212,497,1.0,0.8985024888888888,0.51,830.14
114,93630,418,1.0,0.8980473333333333,0.51,823.3
115,93815,185,1.0,0.8978458888888889,0.52,815.48
116,94292,477,1.0,0.8973264888888889,0.52,805.59
117,95492,1200,0.0,0.8960198222222222,0.52,799.73
118,96692,1200,0.0,0.8947131555555555,0.51,808.42
119,97892,1200,0.0,0.8934064888888889,0.51,808.42
120,99092,1200,0.0,0.8920998222222222,0.5,816.03
121,100292,1200,0.0,0.8907931555555556,0.49,819.37
122,100382,90,1.0,0.8906951555555556,0.49,819.37
123,100862,480,1.0,0.8901724888888889,0.49,815.7
124,102062,1200,0.0,0.8888658222222222,0.5,808.5
125,103262,1200,0.0,0.8875591555555555,0.5,808.5
126,103474,212,1.0,0.8873283111111111,0.5,808.5
127,104674,1200,0.0,0.8860216444444444,0.51,798.62
128,105874,1200,0.0,0.8847149777777777,0.5,803.51
129,106803,929,1.0,0.8837034,0.5,803.51
130,107843,1040,1.0,0.8825709555555555,0.51,800.8
131,109043,1200,0.0,0.8812642888888889,0.52,799.2
132,110243,1200,0.0,0.8799576222222222,0.51,803.04
133,110659,416,1.0,0.8795046444444444,0.51,803.04
134,111206,547,1.0,0.8789090222222222,0.51,803.52
135,111230,24,1.0,0.8788828888888889,0.51,797.36
136,111501,271,1.0,0.8785878,0.52,785.6
137,111645,144,1.0,0.878431,0.53,776.31
138,112845,1200,0.0,0.8771243333333333,0.53,776.08
139,113180,335,1.0,0.8767595555555555,0.53,776.08
140,114380,1200,0.0,0.8754528888888888,0.54,767.43
141,114558,178,1.0,0.8752590666666666,0.54,767.43
142,115731,1173,1.0,0.8739818,0.54,767.52
143,116018,287,1.0,0.8736692888888888,0.54,775.38
144,116391,373,1.0,0.8732631333333334,0.55,766.25
145,116843,452,1.0,0.8727709555555556,0.56,757.98
146,118043,1200,0.0,0.8714642888888889,0.57,750.5
147,118568,525,1.0,0.8708926222222222,0.56,759.91
148,119071,503,1.0,0.8703449111111111,0.56,760.4
149,119411,340,1.0,0.8699746888888888,0.57,753.43
150,120611,1200,0.0,0.8686680222222223,0.58,744.83
151,120797,186,1.0,0.8684654888888889,0.57,756.07
152,121007,210,1.0,0.8682368222222222,0.57,747.76
153,121236,229,1.0,0.8679874666666667,0.58,737.86
154,122150,914,1.0,0.8669922222222222,0.59,728.15
155,122538,388,1.0,0.8665697333333333,0.6,725.29
156,123646,1108,1.0,0.8653632444444445,0.6,727.01
157,123741,95,1.0,0.8652598,0.61,726.09
158,124109,368,1.0,0.864859088888889,0.62,715.04
159,124282,173,1.0,0.8646707111111112,0.62,712.28
160,124982,700,1.0,0.8639084888888889,0.63,702.01
161,125350,368,1.0,0.8635077777777778,0.63,707.01
162,125512,162,1.0,0.8633313777777778,0.63,702.5
163,125645,133,1.0,0.8631865555555556,0.63,703.13
164,125775,130,1.0,0.863045,0.63,696.33
165,126975,1200,0.0,0.8617383333333333,0.63,694.74
166,128175,1200,0.0,0.8604316666666667,0.63,694.74
167,128265,90,1.0,0.8603336666666667,0.62,703.17
168,129465,1200,0.0,0.859027,0.62,703.63
169,129640,175,1.0,0.8588364444444445,0.61,712.44
170,129682,42,1.0,0.858790711111111,0.62,702.19
171,130882,1200,0.0,0.8574840444444445,0.63,690.61
172,131226,344,1.0,0.8571094666666667,0.63,690.61
173,131420,194,1.0,0.8568982222222222,0.63,689.08
174,131559,139,1.0,0.8567468666666667,0.64,679.02
175,131618,59,1.0,0.8566826222222222,0.64,670.8
176,131690,72,1.0,0.8566042222222222,0.65,659.39
177,131816,126,1.0,0.8564670222222223,0.66,648.11
178,132010,194,1.0,0.8562557777777777,0.67,637.37
179,132257,247,1.0,0.8559868222222222,0.67,638.68
180,133139,882,1.0,0.8550264222222222,0.68,629.15
181,133791,652,1.0,0.8543164666666667,0.68,636.8
182,134439,648,1.0,0.8536108666666666,0.68,642.33
183,135154,715,1.0,0.8528323111111111,0.68,640.28
184,135447,293,1.0,0.8525132666666666,0.69,635.43
185,135672,225,1.0,0.8522682666666667,0.7,626.36
186,135700,28,1.0,0.8522377777777778,0.71,616.61
187,136900,1200,0.0,0.8509311111111111,0.72,604.89
188,138100,1200,0.0,0.8496244444444445,0.71,611.08
189,138504,404,1.0,0.8491845333333333,0.7,622.28
190,139004,500,1.0,0.8486400888888889,0.71,614.32
191,139037,33,1.0,0.8486041555555556,0.72,607.32
192,139066,29,1.0,0.8485725777777777,0.72,606.37
193,139697,631,1.0,0.8478854888888889,0.73,594.66
194,139785,88,1.0,0.8477896666666667,0.73,592.08
195,140120,335,1.0,0.8474248888888889,0.74,580.96
196,140395,275,1.0,0.8471254444444445,0.74,583.63
197,140719,324,1.0,0.8467726444444444,0.74,584.23
198,140948,229,1.0,0.846523288888889,0.74,584.09
199,142148,1200,0.0,0.8452166222222222,0.75,574.38
200,143348,1200,0.0,0.8439099555555556,0.74,580.6
201,143451,103,1.0,0.8437977999999999,0.73,587.81
202,143516,65,1.0,0.8437270222222222,0.73,587.03
203,144037,521,1.0,0.8431597111111111,0.73,578.35
204,145204,1167,1.0,0.8418889777777778,0.73,582.76
205,145662,458,1.0,0.8413902666666666,0.74,582.43
206,145698,36,1.0,0.8413510666666666,0.75,575.01
207,145827,129,1.0,0.8412106,0.75,572.47
208,147027,1200,0.0,0.8399039333333334,0.75,567.71
209,148101,1074,1.0,0.8387344666666667,0.75,567.71
210,148214,113,1.0,0.8386114222222222,0.75,574.3
211,148945,731,1.0,0.8378154444444444,0.75,574.24
212,149264,319,1.0,0.8374680888888889,0.75,574.3
213,150464,1200,0.0,0.8361614222222222,0.76,565.49
214,151228,764,1.0,0.8353295111111111,0.75,572.52
215,151412,184,1.0,0.8351291555555556,0.75,575.98
216,152612,1200,0.0,0.8338224888888889,0.75,575.97
217,152795,183,1.0,0.8336232222222222,0.74,583.2
218,153480,685,1.0,0.8328773333333334,0.75,573.03
219,153830,350,1.0,0.8324962222222222,0.76,567.88
220,155030,1200,0.0,0.8311895555555555,0.77,559.38
221,155140,110,1.0,0.8310697777777778,0.77,559.38
222,155278,138,1.0,0.8309195111111112,0.78,548.48
223,155385,107,1.0,0.830803,0.78,548.96
224,155414,29,1.0,0.8307714222222222,0.78,545.23
225,155879,465,1.0,0.830265088888889,0.79,533.52
226,155968,89,1.0,0.8301681777777778,0.8,526.17
227,156044,76,1.0,0.8300854222222223,0.8,524.94
228,156345,301,1.0,0.8297576666666666,0.81,513.7
229,157211,866,1.0,0.8288146888888889,0.82,504.71
230,157415,204,1.0,0.8285925555555556,0.82,504.08
231,158246,831,1.0,0.8276876888888889,0.82,495.72
232,159446,1200,0.0,0.8263810222222222,0.83,492.03
233,159659,213,1.0,0.8261490888888889,0.83,492.03
234,160750,1091,1.0,0.8249611111111111,0.83,490.0
235,161070,320,1.0,0.8246126666666667,0.83,495.44
236,161318,248,1.0,0.8243426222222222,0.83,498.4
237,162131,813,1.0,0.8234573555555555,0.83,498.17
238,162654,523,1.0,0.8228878666666667,0.83,504.86
239,163854,1200,0.0,0.8215812,0.84,498.09
240,163973,119,1.0,0.8214516222222222,0.83,506.74
241,164193,220,1.0,0.8212120666666667,0.84,495.93
242,164400,207,1.0,0.8209866666666666,0.84,496.35
243,164483,83,1.0,0.8208962888888889,0.84,486.69
244,165218,735,1.0,0.8200959555555556,0.84,484.65
245,165489,271,1.0,0.8198008666666667,0.84,488.27
246,165556,67,1.0,0.8197279111111111,0.84,486.46
247,166756,1200,0.0,0.8184212444444444,0.85,475.13
248,167956,1200,0.0,0.8171145777777777,0.84,481.88
249,168172,216,1.0,0.8168793777777777,0.83,488.85
250,168439,267,1.0,0.8165886444444445,0.83,487.61
251,168473,34,1.0,0.8165516222222222,0.84,478.28
252,168495,22,1.0,0.8165276666666667,0.84,476.76
253,168556,61,1.0,0.8164612444444445,0.84,474.88
254,168901,345,1.0,0.8160855777777778,0.84,473.2
255,169068,167,1.0,0.8159037333333333,0.84,467.51
256,169243,175,1.0,0.8157131777777777,0.84,465.3
257,169753,510,1.0,0.8151578444444445,0.84,455.97
258,169946,193,1.0,0.8149476888888889,0.84,460.12
259,170140,194,1.0,0.8147364444444445,0.84,458.37
260,170200,60,1.0,0.8146711111111111,0.84,458.58
261,170229,29,1.0,0.8146395333333334,0.84,452.18
262,170282,53,1.0,0.8145818222222222,0.84,448.79
263,170378,96,1.0,0.8144772888888889,0.84,447.7
264,171238,860,1.0,0.8135408444444444,0.84,447.33
265,171439,201,1.0,0.8133219777777778,0.84,454.63
266,172639,1200,0.0,0.8120153111111111,0.85,444.64
267,173429,790,1.0,0.8111550888888889,0.85,444.64
268,173751,322,1.0,0.8108044666666667,0.85,451.64
269,173866,115,1.0,0.8106792444444444,0.86,442.86
270,174088,222,1.0,0.8104375111111111,0.86,442.26
271,174111,23,1.0,0.8104124666666667,0.86,444.06
272,174811,700,1.0,0.8096502444444444,0.87,432.29
273,175542,731,1.0,0.8088542666666667,0.87,435.85
274,176612,1070,1.0,0.8076891555555555,0.87,441.22
275,177812,1200,0.0,0.8063824888888889,0.87,450.53
276,178293,481,1.0,0.8058587333333334,0.86,461.94
277,178462,169,1.0,0.8056747111111111,0.86,466.03
278,179136,674,1.0,0.8049408,0.86,466.46
279,180164,1028,1.0,0.8038214222222222,0.86,471.26
280,180222,58,1.0,0.8037582666666667,0.86,479.07
281,180342,120,1.0,0.8036276,0.86,470.83
282,180801,459,1.0,0.8031278,0.86,465.51
283,180926,125,1.0,0.8029916888888888,0.86,463.62
284,180965,39,1.0,0.8029492222222222,0.86,457.72
285,181769,804,1.0,0.8020737555555555,0.86,455.18
286,181810,41,1.0,0.8020291111111111,0.86,460.97
287,182036,226,1.0,0.8017830222222222,0.86,461.1
288,183236,1200,0.0,0.8004763555555555,0.87,451.36
289,184311,1075,1.0,0.7993058,0.87,451.36
290,185511,1200,0.0,0.7979991333333334,0.87,458.07
291,185752,241,1.0,0.7977367111111111,0.86,465.07
292,185808,56,1.0,0.7976757333333333,0.86,467.15
293,185943,135,1.0,0.7975287333333334,0.86,467.42
294,187143,1200,0.0,0.7962220666666666,0.86,462.46
295,187353,210,1.0,0.7959934,0.85,473.58
296,187523,170,1.0,0.7958082888888889,0.85,472.33
297,187665,142,1.0,0.7956536666666667,0.85,471.28
298,187973,308,1.0,0.7953182888888889,0.85,469.46
299,188169,196,1.0,0.7951048666666667,0.85,470.25
300,188779,610,1.0,0.7944406444444445,0.86,460.21
301,188825,46,1.0,0.7943905555555556,0.87,454.31
302,188857,32,1.0,0.7943557111111111,0.87,453.74
303,190057,1200,0.0,0.7930490444444445,0.87,453.41
304,191257,1200,0.0,0.7917423777777778,0.86,460.2
305,191471,214,1.0,0.7915093555555556,0.85,460.53
306,191826,355,1.0,0.7911228,0.85,458.09
307,192154,328,1.0,0.7907656444444444,0.85,461.28
308,193354,1200,0.0,0.7894589777777778,0.85,463.27
309,194554,1200,0.0,0.7881523111111111,0.85,463.27
310,195754,1200,0.0,0.7868456444444445,0.84,464.53
311,195962,208,1.0,0.7866191555555555,0.83,475.4
312,196385,423,1.0,0.7861585555555556,0.83,470.17
313,196568,183,1.0,0.7859592888888889,0.83,471.21
314,196729,161,1.0,0.7857839777777778,0.84,461.04
315,196814,85,1.0,0.7856914222222222,0.84,455.01
316,196873,59,1.0,0.7856271777777778,0.84,454.02
317,197054,181,1.0,0.7854300888888889,0.85,442.61
318,197355,301,1.0,0.7851023333333333,0.85,442.59
319,198555,1200,0.0,0.7837956666666667,0.85,438.75
320,198952,397,1.0,0.7833633777777778,0.84,447.25
321,199245,293,1.0,0.7830443333333333,0.85,439.22
322,199646,401,1.0,0.7826076888888889,0.85,441.05
323,199709,63,1.0,0.7825390888888889,0.85,443.68
324,199833,124,1.0,0.7824040666666667,0.85,443.24
325,200085,252,1.0,0.7821296666666666,0.85,444.19
326,200248,163,1.0,0.7819521777777778,0.85,442.06
327,200527,279,1.0,0.7816483777777778,0.85,442.8
328,200688,161,1.0,0.7814730666666667,0.85,444.83
329,201888,1200,0.0,0.7801664,0.85,443.43
330,202077,189,1.0,0.7799606,0.84,446.77
331,202889,812,1.0,0.7790764222222222,0.84,446.62
332,203290,401,1.0,0.7786397777777778,0.84,446.43
333,204490,1200,0.0,0.7773331111111111,0.85,438.44
334,204635,145,1.0,0.7771752222222222,0.84,448.31
335,204841,206,1.0,0.7769509111111111,0.84,438.85
336,205854,1013,1.0,0.7758478666666666,0.84,437.71
337,206158,304,1.0,0.7755168444444445,0.84,445.36
338,206297,139,1.0,0.7753654888888889,0.84,440.27
339,206937,640,1.0,0.7746686,0.84,436.43
340,207427,490,1.0,0.7741350444444445,0.85,430.83
341,207969,542,1.0,0.7735448666666667,0.85,434.54
342,208114,145,1.0,0.7733869777777778,0.85,437.76
343,209314,1200,0.0,0.7720803111111111,0.85,437.14
344,209380,66,1.0,0.7720084444444445,0.84,448.31
345,209456,76,1.0,0.7719256888888889,0.84,441.62
346,209476,20,1.0,0.7719039111111111,0.84,439.67
347,209768,292,1.0,0.7715859555555555,0.84,439.2
348,209885,117,1.0,0.7714585555555555,0.85,430.12
349,209991,106,1.0,0.7713431333333334,0.86,419.29
350,210687,696,1.0,0.7705852666666666,0.86,418.19
351,211013,326,1.0,0.7702302888888889,0.86,422.48
352,211319,306,1.0,0.7698970888888889,0.86,425.4
353,211446,127,1.0,0.7697588,0.86,428.24
354,212385,939,1.0,0.7687363333333334,0.86,428.9
355,213585,1200,0.0,0.7674296666666667,0.86,434.84
356,213702,117,1.0,0.7673022666666667,0.85,445.17
357,214902,1200,0.0,0.7659956,0.85,444.59
358,215200,298,1.0,0.7656711111111111,0.84,451.49
359,215303,103,1.0,0.7655589555555555,0.84,452.54
360,215345,42,1.0,0.7655132222222223,0.84,451.63
361,215591,246,1.0,0.7652453555555556,0.84,451.45
362,216791,1200,0.0,0.7639386888888888,0.84,453.62
363,217025,234,1.0,0.7636838888888888,0.83,465.09
364,217199,174,1.0,0.7634944222222222,0.83,466.47
365,217284,85,1.0,0.7634018666666667,0.83,459.61
366,217682,398,1.0,0.7629684888888889,0.83,458.45
367,218183,501,1.0,0.7624229555555555,0.84,450.43
368,218675,492,1.0,0.7618872222222222,0.84,447.54
369,219727,1052,1.0,0.7607417111111111,0.84,449.24
370,219840,113,1.0,0.7606186666666667,0.84,458.61
371,219991,151,1.0,0.7604542444444444,0.84,457.52
372,220027,36,1.0,0.7604150444444444,0.84,458.8
373,221227,1200,0.0,0.7591083777777778,0.84,452.16
374,221344,117,1.0,0.7589809777777778,0.83,456.85
375,221476,132,1.0,0.7588372444444444,0.83,447.32
376,221576,100,1.0,0.7587283555555555,0.84,436.64
377,221636,60,1.0,0.7586630222222223,0.84,432.83
378,221754,118,1.0,0.7585345333333333,0.84,431.74
379,222226,472,1.0,0.7580205777777778,0.84,426.18
380,222366,140,1.0,0.7578681333333334,0.84,420.62
381,222519,153,1.0,0.7577015333333333,0.84,421.44
382,223441,922,1.0,0.7566975777777778,0.84,421.77
383,223597,156,1.0,0.7565277111111111,0.84,426.4
384,224622,1025,1.0,0.7554116,0.84,426.71
385,225240,618,1.0,0.7547386666666667,0.84,436.57
386,225546,306,1.0,0.7544054666666666,0.84,434.71
387,225656,110,1.0,0.7542856888888889,0.84,437.36
388,225773,117,1.0,0.7541582888888889,0.84,436.2
389,226973,1200,0.0,0.7528516222222222,0.85,425.37
390,228173,1200,0.0,0.7515449555555556,0.84,426.62
391,228331,158,1.0,0.7513729111111112,0.84,426.62
392,228827,496,1.0,0.7508328222222223,0.84,425.79
393,228943,116,1.0,0.7507065111111111,0.84,430.19
394,229500,557,1.0,0.7501,0.84,430.0
395,230700,1200,0.0,0.7487933333333333,0.85,423.57
396,230990,290,1.0,0.7484775555555556,0.84,433.47
397,231054,64,1.0,0.7484078666666667,0.84,434.67
398,231203,149,1.0,0.7482456222222222,0.84,433.89
399,231250,47,1.0,0.7481944444444445,0.84,432.3
400,231299,49,1.0,0.7481410888888889,0.84,430.81
401,231467,168,1.0,0.7479581555555556,0.84,425.2
402,231600,133,1.0,0.7478133333333333,0.84,426.42
403,231994,394,1.0,0.7473843111111111,0.84,427.43
404,232699,705,1.0,0.7466166444444444,0.85,419.37
405,232770,71,1.0,0.7465393333333333,0.86,414.42
406,232872,102,1.0,0.7464282666666666,0.86,412.99
407,233378,506,1.0,0.7458772888888889,0.86,410.46
408,233892,514,1.0,0.7453176,0.86,412.24
409,234040,148,1.0,0.7451564444444445,0.87,405.38
410,234577,537,1.0,0.7445717111111112,0.88,394.86
411,234626,49,1.0,0.7445183555555556,0.89,388.23
412,234664,38,1.0,0.7444769777777778,0.89,386.64
413,234879,215,1.0,0.7442428666666667,0.89,382.79
414,234966,87,1.0,0.7441481333333333,0.89,383.11
415,235078,112,1.0,0.7440261777777778,0.89,382.37
416,235107,29,1.0,0.7439946,0.89,382.64
417,235526,419,1.0,0.7435383555555555,0.89,382.34
418,235633,107,1.0,0.7434218444444445,0.89,384.72
419,235759,126,1.0,0.7432846444444445,0.89,382.78
420,235821,62,1.0,0.7432171333333333,0.9,372.04
421,236158,337,1.0,0.7428501777777778,0.9,368.69
422,236280,122,1.0,0.7427173333333333,0.9,369.13
423,236506,226,1.0,0.7424712444444445,0.9,366.34
424,237100,594,1.0,0.7418244444444444,0.9,367.97
425,237224,124,1.0,0.7416894222222222,0.9,372.67
426,237469,245,1.0,0.7414226444444445,0.9,371.39
427,237600,131,1.0,0.7412799999999999,0.9,372.21
428,237654,54,1.0,0.7412212,0.9,370.73
429,237924,270,1.0,0.7409272,0.9,369.66
430,237968,44,1.0,0.7408792888888889,0.91,360.36
431,238032,64,1.0,0.7408096,0.91,358.91
432,238840,808,1.0,0.7399297777777778,0.91,351.43
433,238918,78,1.0,0.7398448444444444,0.91,355.5
434,239210,292,1.0,0.7395268888888888,0.92,344.28
435,239349,139,1.0,0.7393755333333334,0.92,345.75
436,239425,76,1.0,0.7392927777777778,0.92,345.08
437,239565,140,1.0,0.7391403333333333,0.92,335.71
438,239757,192,1.0,0.7389312666666666,0.92,334.07
439,240536,779,1.0,0.7380830222222222,0.92,334.6
440,240591,55,1.0,0.7380231333333334,0.92,335.99
441,240675,84,1.0,0.7379316666666667,0.92,331.64
442,240778,103,1.0,0.7378195111111111,0.92,327.06
443,241198,420,1.0,0.7373621777777778,0.92,326.64
444,241496,298,1.0,0.7370376888888889,0.93,318.84
445,241651,155,1.0,0.7368689111111111,0.93,321.16
446,241926,275,1.0,0.7365694666666667,0.93,321.95
447,242090,164,1.0,0.7363908888888888,0.93,324.5
448,242176,86,1.0,0.7362972444444444,0.93,323.22
449,242422,246,1.0,0.7360293777777778,0.93,322.91
450,242459,37,1.0,0.7359890888888889,0.93,324.31
451,242629,170,1.0,0.7358039777777778,0.93,317.72
452,243006,377,1.0,0.7353934666666666,0.93,316.16
453,243153,147,1.0,0.7352334,0.93,316.87
454,243259,106,1.0,0.7351179777777778,0.93,317.07
455,243509,250,1.0,0.7348457555555555,0.93,308.74
456,243569,60,1.0,0.7347804222222223,0.94,299.24
457,243691,122,1.0,0.7346475777777778,0.94,298.67
458,243852,161,1.0,0.7344722666666667,0.95,287.89
459,243909,57,1.0,0.7344102,0.95,286.52
460,244137,228,1.0,0.7341619333333333,0.95,286.06
461,244340,203,1.0,0.7339408888888889,0.95,287.92
462,245449,1109,1.0,0.7327333111111112,0.95,287.49
463,245494,45,1.0,0.7326843111111111,0.96,286.58
464,245593,99,1.0,0.7325765111111111,0.96,284.69
465,245637,44,1.0,0.7325286,0.96,283.94
466,246837,1200,0.0,0.7312219333333333,0.96,283.53
467,246871,34,1.0,0.7311849111111111,0.95,291.55
468,246953,82,1.0,0.7310956222222222,0.95,286.88
469,247200,247,1.0,0.7308266666666667,0.95,282.78
470,247824,624,1.0,0.7301472,0.95,274.73
471,247877,53,1.0,0.7300894888888889,0.95,279.84
472,248411,534,1.0,0.7295080222222222,0.95,278.86
473,248517,106,1.0,0.7293926,0.95,283.84
474,248621,104,1.0,0.7292793555555556,0.96,272.9
475,248711,90,1.0,0.7291813555555555,0.96,272.77
476,248750,39,1.0,0.7291388888888889,0.96,272.35
477,248795,45,1.0,0.7290898888888888,0.96,271.74
478,248886,91,1.0,0.7289908,0.96,271.59
479,248912,26,1.0,0.7289624888888889,0.96,271.32
480,248944,32,1.0,0.7289276444444445,0.96,266.86
481,248999,55,1.0,0.7288677555555556,0.96,265.78
482,249301,302,1.0,0.7285389111111111,0.96,264.8
483,249317,16,1.0,0.7285214888888889,0.96,258.6
484,249453,136,1.0,0.7283734,0.96,257.2
485,249539,86,1.0,0.7282797555555556,0.96,248.31
486,249664,125,1.0,0.7281436444444445,0.96,242.99
487,250027,363,1.0,0.7277483777777778,0.96,241.18
488,250259,232,1.0,0.7274957555555556,0.96,243.71
489,250859,600,1.0,0.7268424222222223,0.96,244.86
490,250906,47,1.0,0.7267912444444444,0.97,238.86
491,251016,110,1.0,0.7266714666666667,0.98,227.33
492,251073,57,1.0,0.7266094000000001,0.98,226.85
493,251368,295,1.0,0.7262881777777779,0.98,222.46
494,252568,1200,0.0,0.7249815111111111,0.98,224.25
495,253552,984,1.0,0.7239100444444444,0.97,230.68
496,253702,150,1.0,0.7237467111111111,0.98,228.52
497,253814,112,1.0,0.7236247555555555,0.98,227.12
