Episode,Time_step,Episode_timesteps,Reward,Eps_greedy_val,Mean_Reward,Mean_Episode_timesteps
114,60431,359,1.0,0.8354933888888889,0.86,525.51
115,60747,316,1.0,0.8346331666666666,0.86,527.83
116,61025,278,1.0,0.8338763888888889,0.86,524.96
117,61136,111,1.0,0.8335742222222222,0.86,524.92
118,61860,724,1.0,0.8316033333333334,0.86,516.96
119,62090,230,1.0,0.8309772222222223,0.86,514.96
120,62448,358,1.0,0.8300026666666667,0.86,517.17
121,62604,156,1.0,0.829578,0.86,517.23
122,63276,672,1.0,0.8277486666666667,0.86,517.94
123,63437,161,1.0,0.8273103888888889,0.86,520.68
124,64637,1200,0.0,0.8240437222222222,0.86,517.16
125,64726,89,1.0,0.8238014444444445,0.85,527.84
126,64909,183,1.0,0.8233032777777778,0.85,525.14
127,65739,830,1.0,0.8210438333333333,0.85,519.03
128,65864,125,1.0,0.8207035555555555,0.86,515.33
129,65941,77,1.0,0.8204939444444445,0.86,507.87
130,67141,1200,0.0,0.8172272777777778,0.86,502.47
131,68341,1200,0.0,0.8139606111111111,0.85,509.53
132,68440,99,1.0,0.8136911111111111,0.84,520.62
133,68513,73,1.0,0.8134923888888889,0.84,518.61
134,69515,1002,1.0,0.8107647222222223,0.85,507.34
135,69968,453,1.0,0.8095315555555556,0.85,509.06
136,70035,67,1.0,0.8093491666666667,0.86,501.59
137,70560,525,1.0,0.80792,0.86,492.04
138,70744,184,1.0,0.8074191111111111,0.86,495.68
139,70839,95,1.0,0.8071605,0.87,485.52
140,70957,118,1.0,0.8068392777777778,0.87,480.63
141,71102,145,1.0,0.8064445555555556,0.87,479.7
142,71352,250,1.0,0.805764,0.87,476.81
143,71677,325,1.0,0.8048792777777778,0.87,469.21
144,72090,413,1.0,0.803755,0.87,467.78
145,72272,182,1.0,0.8032595555555555,0.87,469.65
146,72450,178,1.0,0.802775,0.87,463.66
147,72654,204,1.0,0.8022196666666667,0.87,455.42
148,72758,104,1.0,0.8019365555555555,0.88,445.46
149,73433,675,1.0,0.8000990555555556,0.88,435.87
150,73447,14,1.0,0.8000609444444444,0.88,438.72
151,73587,140,1.0,0.7996798333333334,0.88,430.46
152,73726,139,1.0,0.7993014444444444,0.88,421.11
153,73763,37,1.0,0.7992007222222222,0.88,417.49
154,73967,204,1.0,0.7986453888888889,0.88,415.65
155,74980,1013,1.0,0.7958877777777777,0.88,410.59
156,75129,149,1.0,0.7954821666666667,0.88,417.85
157,75236,107,1.0,0.7951908888888889,0.88,415.5
158,75395,159,1.0,0.7947580555555556,0.89,404.57
159,76266,871,1.0,0.792387,0.89,398.88
160,76412,146,1.0,0.7919895555555556,0.9,395.59
161,77028,616,1.0,0.7903126666666667,0.91,385.05
162,77277,249,1.0,0.7896348333333334,0.91,383.61
163,77435,158,1.0,0.7892047222222223,0.91,384.8
164,77551,116,1.0,0.7888889444444445,0.91,383.15
165,77772,221,1.0,0.7882873333333333,0.91,381.67
166,77966,194,1.0,0.7877592222222223,0.91,378.58
167,78283,317,1.0,0.7868962777777778,0.91,373.34
168,78502,219,1.0,0.7863001111111111,0.91,370.37
169,78796,294,1.0,0.7854997777777778,0.91,371.01
170,78970,174,1.0,0.7850261111111111,0.91,372.14
171,79159,189,1.0,0.7845116111111111,0.91,369.78
172,80094,935,1.0,0.7819663333333333,0.91,369.34
173,81108,1014,1.0,0.7792060000000001,0.91,376.41
174,82189,1081,1.0,0.7762632777777778,0.91,384.41
175,82251,62,1.0,0.7760945,0.91,393.55
176,82780,529,1.0,0.7746544444444444,0.91,393.6
177,82818,38,1.0,0.774551,0.91,398.08
178,83576,758,1.0,0.7724875555555556,0.91,397.56
179,83661,85,1.0,0.7722561666666667,0.91,403.22
180,84861,1200,0.0,0.7689895,0.91,399.66
181,84885,24,1.0,0.7689241666666666,0.9,403.13
182,85321,436,1.0,0.7677372777777778,0.9,401.25
183,85407,86,1.0,0.7675031666666667,0.9,399.9
184,86607,1200,0.0,0.7642365,0.9,400.09
185,87321,714,1.0,0.7622928333333334,0.89,406.7
186,87560,239,1.0,0.7616422222222222,0.89,412.82
187,87748,188,1.0,0.7611304444444444,0.89,411.87
188,87836,88,1.0,0.7608908888888889,0.9,401.75
189,88010,174,1.0,0.7604172222222222,0.91,390.63
190,88037,27,1.0,0.7603437222222222,0.91,388.17
191,88245,208,1.0,0.7597775,0.91,384.58
192,88995,750,1.0,0.7577358333333333,0.91,386.21
193,89052,57,1.0,0.7575806666666667,0.92,381.71
194,89068,16,1.0,0.7575371111111111,0.93,370.28
195,89173,105,1.0,0.7572512777777778,0.93,368.93
196,89494,321,1.0,0.7563774444444444,0.93,368.48
197,89967,473,1.0,0.7550898333333333,0.93,369.95
198,89998,31,1.0,0.7550054444444445,0.93,364.37
199,90050,52,1.0,0.7548638888888889,0.94,352.68
200,90202,152,1.0,0.754450111111111,0.94,352.63
201,90464,262,1.0,0.7537368888888889,0.94,350.55
202,90511,47,1.0,0.7536089444444445,0.94,349.16
203,90685,174,1.0,0.7531352777777778,0.94,344.46
204,91326,641,1.0,0.7513903333333334,0.94,344.54
205,91662,336,1.0,0.7504756666666667,0.94,350.01
206,91922,260,1.0,0.7497678888888889,0.94,343.29
207,91983,61,1.0,0.7496018333333334,0.94,344.7
208,92046,63,1.0,0.7494303333333334,0.94,344.23
209,92418,372,1.0,0.7484176666666666,0.94,344.24
210,93117,699,1.0,0.7465148333333333,0.94,346.79
211,93244,127,1.0,0.7461691111111111,0.94,349.92
212,93964,720,1.0,0.7442091111111111,0.94,344.97
213,94977,1013,1.0,0.7414515,0.95,340.17
214,95036,59,1.0,0.7412908888888889,0.95,349.05
215,95064,28,1.0,0.7412146666666667,0.95,346.05
216,95141,77,1.0,0.7410050555555556,0.95,343.17
217,95555,414,1.0,0.7398780555555555,0.95,341.16
218,95572,17,1.0,0.7398317777777779,0.95,344.19
219,95926,354,1.0,0.7388681111111111,0.95,337.12
220,96155,229,1.0,0.7382447222222223,0.95,338.36
221,96201,46,1.0,0.7381195,0.95,337.07
222,96666,465,1.0,0.7368536666666667,0.95,335.97
223,96852,186,1.0,0.7363473333333332,0.95,333.9
224,96884,32,1.0,0.7362602222222223,0.95,334.15
225,97041,157,1.0,0.7358328333333333,0.96,322.47
226,97254,213,1.0,0.7352529999999999,0.96,323.15
227,97684,430,1.0,0.7340824444444445,0.96,323.45
228,97992,308,1.0,0.733244,0.96,319.45
229,98044,52,1.0,0.7331024444444445,0.96,321.28
230,98070,26,1.0,0.7330316666666667,0.96,321.03
231,98101,31,1.0,0.7329472777777778,0.97,309.29
232,98227,126,1.0,0.7326042777777777,0.98,297.6
233,98472,245,1.0,0.7319373333333333,0.98,297.87
234,98774,302,1.0,0.7311152222222221,0.98,299.59
235,98901,127,1.0,0.7307695000000001,0.98,292.59
236,99385,484,1.0,0.7294519444444445,0.98,289.33
237,99838,453,1.0,0.7282187777777778,0.98,293.5
238,99915,77,1.0,0.7280091666666666,0.98,292.78
239,100646,731,1.0,0.7260192222222221,0.98,291.71
240,100671,25,1.0,0.7259511666666667,0.98,298.07
241,101620,949,1.0,0.7233677777777778,0.98,297.14
242,101706,86,1.0,0.7231336666666666,0.98,305.18
243,101744,38,1.0,0.7230302222222222,0.98,303.54
244,101765,21,1.0,0.7229730555555556,0.98,300.67
245,101819,54,1.0,0.7228260555555556,0.98,296.75
246,101914,95,1.0,0.7225674444444445,0.98,295.47
247,101967,53,1.0,0.7224231666666667,0.98,294.64
248,102115,148,1.0,0.7220202777777778,0.98,293.13
249,102217,102,1.0,0.7217426111111112,0.98,293.57
250,102411,194,1.0,0.7212145000000001,0.98,287.84
251,102440,29,1.0,0.7211355555555555,0.98,289.64
252,102668,228,1.0,0.7205148888888889,0.98,288.53
253,102732,64,1.0,0.7203406666666667,0.98,289.42
254,103024,292,1.0,0.7195457777777778,0.98,289.69
255,103112,88,1.0,0.7193062222222222,0.98,290.57
256,103142,30,1.0,0.7192245555555555,0.98,281.32
257,103533,391,1.0,0.7181601666666666,0.98,280.13
258,103636,103,1.0,0.7178797777777778,0.98,282.97
259,104093,457,1.0,0.7166357222222222,0.98,282.41
260,104134,41,1.0,0.7165241111111111,0.98,278.27
261,104299,165,1.0,0.7160749444444445,0.98,277.22
262,104349,50,1.0,0.7159388333333334,0.98,272.71
263,104368,19,1.0,0.7158871111111111,0.98,270.72
264,104568,200,1.0,0.7153426666666667,0.98,269.33
265,104613,45,1.0,0.7152201666666667,0.98,270.17
266,104657,44,1.0,0.7151003888888889,0.98,268.41
267,104714,57,1.0,0.7149452222222222,0.98,266.91
268,105130,416,1.0,0.7138127777777779,0.98,264.31
269,105352,222,1.0,0.7132084444444444,0.98,266.28
270,105398,46,1.0,0.7130832222222223,0.98,265.56
271,105440,42,1.0,0.712968888888889,0.98,264.28
272,105501,61,1.0,0.7128028333333334,0.98,262.81
273,105706,205,1.0,0.7122447777777778,0.98,254.07
274,105783,77,1.0,0.7120351666666667,0.98,245.98
275,105985,202,1.0,0.7114852777777778,0.98,235.94
276,106242,257,1.0,0.7107856666666666,0.98,237.34
277,106296,54,1.0,0.7106386666666666,0.98,234.62
278,106369,73,1.0,0.7104399444444445,0.98,234.78
279,106621,252,1.0,0.7097539444444445,0.98,227.93
280,106713,92,1.0,0.7095035000000001,0.98,229.6
281,107052,339,1.0,0.7085806666666667,0.99,218.52
282,107128,76,1.0,0.7083737777777778,0.99,221.67
283,107276,148,1.0,0.7079708888888889,0.99,218.07
284,107335,59,1.0,0.7078102777777777,0.99,218.69
285,107396,61,1.0,0.7076442222222222,1.0,207.28
286,107428,32,1.0,0.7075571111111111,1.0,200.75
287,107608,180,1.0,0.7070671111111111,1.0,198.68
288,108054,446,1.0,0.7058530000000001,1.0,198.6
289,108132,78,1.0,0.7056406666666667,1.0,202.18
290,108197,65,1.0,0.7054637222222222,1.0,201.22
291,108458,261,1.0,0.7047532222222223,1.0,201.6
292,108504,46,1.0,0.704628,1.0,202.13
293,108546,42,1.0,0.7045136666666667,1.0,195.09
294,109117,571,1.0,0.7029592777777778,1.0,194.94
295,109145,28,1.0,0.7028830555555555,1.0,200.49
296,109180,35,1.0,0.7027877777777778,1.0,199.72
297,109208,28,1.0,0.7027115555555556,1.0,196.86
298,109557,349,1.0,0.7017614999999999,1.0,192.41
299,109608,51,1.0,0.7016226666666667,1.0,195.59
300,109640,32,1.0,0.7015355555555556,1.0,195.58
301,110040,400,1.0,0.7004466666666667,1.0,194.38
302,110064,24,1.0,0.7003813333333333,1.0,195.76
303,111117,1053,1.0,0.6975148333333334,1.0,195.53
304,111268,151,1.0,0.6971037777777778,1.0,204.32
305,111694,426,1.0,0.6959441111111111,1.0,199.42
306,111776,82,1.0,0.6957208888888888,1.0,200.32
307,112307,531,1.0,0.6942753888888888,1.0,198.54
308,113507,1200,0.0,0.6910087222222222,1.0,203.24
309,113660,153,1.0,0.6905922222222223,0.99,214.61
310,113716,56,1.0,0.6904397777777778,0.99,212.42
311,114916,1200,0.0,0.6871731111111111,0.99,205.99
312,115180,264,1.0,0.6864544444444445,0.98,216.72
313,116073,893,1.0,0.6840235,0.98,212.16
314,117273,1200,0.0,0.6807568333333334,0.98,210.96
315,118473,1200,0.0,0.6774901666666666,0.97,222.37
316,118522,49,1.0,0.6773567777777778,0.96,234.09
317,118546,24,1.0,0.6772914444444444,0.96,233.81
318,118629,83,1.0,0.6770655,0.96,229.91
319,119829,1200,0.0,0.6737988333333333,0.96,230.57
320,121029,1200,0.0,0.6705321666666666,0.95,239.03
321,121049,20,1.0,0.6704777222222222,0.94,248.74
322,121078,29,1.0,0.6703987777777778,0.94,248.48
323,122278,1200,0.0,0.667132111111111,0.94,244.12
324,122317,39,1.0,0.6670259444444444,0.93,254.26
325,123517,1200,0.0,0.6637592777777779,0.93,254.33
326,123983,466,1.0,0.6624907222222223,0.92,264.76
327,124011,28,1.0,0.6624145,0.92,267.29
328,124607,596,1.0,0.6607920555555555,0.92,263.27
329,124621,14,1.0,0.6607539444444445,0.92,266.15
330,124657,36,1.0,0.6606559444444444,0.92,265.77
331,125857,1200,0.0,0.6573892777777778,0.92,265.87
332,127057,1200,0.0,0.6541226111111111,0.91,277.56
333,127082,25,1.0,0.6540545555555555,0.9,288.3
334,127574,492,1.0,0.6527152222222222,0.9,286.1
335,127606,32,1.0,0.6526281111111112,0.9,288.0
336,128223,617,1.0,0.6509484999999999,0.9,287.05
337,129272,1049,1.0,0.6480928888888888,0.9,288.38
338,130472,1200,0.0,0.6448262222222223,0.9,294.34
339,130484,12,1.0,0.6447935555555555,0.89,305.57
340,130500,16,1.0,0.6447499999999999,0.89,298.38
341,130516,16,1.0,0.6447064444444445,0.89,298.29
342,130552,36,1.0,0.6446084444444444,0.89,288.96
343,130987,435,1.0,0.6434242777777778,0.89,288.46
344,131103,116,1.0,0.6431085,0.89,292.43
345,131189,86,1.0,0.6428743888888889,0.89,293.38
346,131255,66,1.0,0.6426947222222222,0.89,293.7
347,132251,996,1.0,0.6399833888888888,0.89,293.41
348,132544,293,1.0,0.6391857777777779,0.89,302.84
349,133744,1200,0.0,0.6359191111111111,0.89,304.29
350,134107,363,1.0,0.6349309444444444,0.88,315.27
351,134572,465,1.0,0.6336651111111111,0.88,316.96
352,134590,18,1.0,0.6336161111111112,0.88,321.32
353,134630,40,1.0,0.6335072222222222,0.88,319.22
354,134652,22,1.0,0.6334473333333334,0.88,318.98
355,134826,174,1.0,0.6329736666666667,0.88,316.28
356,135405,579,1.0,0.6313975000000001,0.88,317.14
357,135428,23,1.0,0.6313348888888889,0.88,322.63
358,136628,1200,0.0,0.6280682222222222,0.88,318.95
359,136649,21,1.0,0.6280110555555556,0.87,329.92
360,136662,13,1.0,0.6279756666666667,0.87,325.56
361,137197,535,1.0,0.6265192777777777,0.87,325.28
362,137222,25,1.0,0.6264512222222223,0.87,328.98
363,137247,25,1.0,0.6263831666666667,0.87,328.73
364,137295,48,1.0,0.6262525,0.87,328.79
365,137643,348,1.0,0.6253051666666667,0.87,327.27
366,137665,22,1.0,0.6252452777777778,0.87,330.3
367,137713,48,1.0,0.6251146111111111,0.87,330.08
368,137767,54,1.0,0.6249676111111111,0.87,329.99
369,137804,37,1.0,0.6248668888888889,0.87,326.37
370,137896,92,1.0,0.6246164444444444,0.87,324.52
371,137928,32,1.0,0.6245293333333333,0.87,324.98
372,138097,169,1.0,0.6240692777777778,0.87,324.88
373,138157,60,1.0,0.6239059444444445,0.87,325.96
374,138168,11,1.0,0.6238760000000001,0.87,324.51
375,139163,995,1.0,0.6211673888888889,0.87,323.85
376,139433,270,1.0,0.620432388888889,0.87,331.78
377,139451,18,1.0,0.6203833888888889,0.87,331.91
378,139473,22,1.0,0.6203235,0.87,331.55
379,139543,70,1.0,0.6201329444444444,0.87,331.04
380,139555,12,1.0,0.6201002777777778,0.87,329.22
381,139591,36,1.0,0.6200022777777778,0.87,328.42
382,139662,71,1.0,0.619809,0.87,325.39
383,139714,52,1.0,0.6196674444444444,0.87,325.34
384,139754,40,1.0,0.6195585555555556,0.87,324.38
385,139771,17,1.0,0.6195122777777777,0.87,324.19
386,139857,86,1.0,0.6192781666666667,0.87,323.75
387,139892,35,1.0,0.6191828888888888,0.87,324.29
388,139935,43,1.0,0.6190658333333334,0.87,322.84
389,139963,28,1.0,0.6189896111111111,0.87,318.81
390,140003,40,1.0,0.6188807222222222,0.87,318.31
391,140045,42,1.0,0.6187663888888889,0.87,318.06
392,140131,86,1.0,0.6185322777777778,0.87,315.87
393,140141,10,1.0,0.6185050555555556,0.87,316.27
394,140158,17,1.0,0.6184587777777778,0.87,315.95
395,140174,16,1.0,0.6184152222222222,0.87,310.41
396,140221,47,1.0,0.6182872777777778,0.87,310.29
397,140239,18,1.0,0.6182382777777777,0.87,310.41
398,140419,180,1.0,0.6177482777777777,0.87,310.31
399,140484,65,1.0,0.6175713333333334,0.87,308.62
400,140519,35,1.0,0.6174760555555556,0.87,308.76
401,140572,53,1.0,0.6173317777777778,0.87,308.79
402,140645,73,1.0,0.6171330555555556,0.87,305.32
403,141339,694,1.0,0.6152438333333333,0.87,305.81
404,141364,25,1.0,0.6151757777777778,0.87,302.22
405,141426,62,1.0,0.6150070000000001,0.87,300.96
406,141442,16,1.0,0.6149634444444445,0.87,297.32
407,141467,25,1.0,0.6148953888888888,0.87,296.66
408,141484,17,1.0,0.6148491111111112,0.87,291.6
409,141517,33,1.0,0.6147592777777777,0.88,279.77
410,141527,10,1.0,0.6147320555555555,0.88,278.57
411,141567,40,1.0,0.6146231666666666,0.88,278.11
412,141937,370,1.0,0.6136159444444444,0.89,266.51
413,141971,34,1.0,0.6135233888888889,0.89,267.57
414,142202,231,1.0,0.6128945555555556,0.89,258.98
415,142237,35,1.0,0.6127992777777778,0.9,249.29
416,142292,55,1.0,0.6126495555555556,0.91,237.64
417,142322,30,1.0,0.6125678888888888,0.91,237.7
418,142342,20,1.0,0.6125134444444444,0.91,237.76
419,142468,126,1.0,0.6121704444444445,0.91,237.13
420,142495,27,1.0,0.6120969444444444,0.92,226.39
421,142519,24,1.0,0.6120316111111112,0.93,214.66
422,142545,26,1.0,0.6119608333333333,0.93,214.7
423,142563,18,1.0,0.6119118333333333,0.93,214.67
424,142603,40,1.0,0.6118029444444444,0.94,202.85
425,142611,8,1.0,0.6117811666666666,0.94,202.86
426,142674,63,1.0,0.6116096666666666,0.95,190.94
427,142695,21,1.0,0.6115525,0.95,186.91
428,142743,48,1.0,0.6114218333333333,0.95,186.84
429,142765,22,1.0,0.6113619444444445,0.95,181.36
430,142791,26,1.0,0.6112911666666667,0.95,181.44
431,142826,35,1.0,0.6111958888888889,0.95,181.34
432,142847,21,1.0,0.6111387222222222,0.96,169.69
433,142876,29,1.0,0.6110597777777778,0.97,157.9
434,142947,71,1.0,0.6108665,0.97,157.94
435,143011,64,1.0,0.6106922777777778,0.97,153.73
436,143033,22,1.0,0.6106323888888889,0.97,154.05
437,143078,45,1.0,0.6105098888888889,0.97,148.1
438,143107,29,1.0,0.6104309444444445,0.97,138.06
439,143141,34,1.0,0.6103383888888889,0.98,126.35
440,143171,30,1.0,0.6102567222222223,0.98,126.57
441,143202,31,1.0,0.6101723333333333,0.98,126.71
442,143275,73,1.0,0.6099736111111111,0.98,126.86
443,143296,21,1.0,0.6099164444444445,0.98,127.23
444,143322,26,1.0,0.6098456666666667,0.98,123.09
445,143355,33,1.0,0.6097558333333333,0.98,122.19
446,143375,20,1.0,0.6097013888888889,0.98,121.66
447,143385,10,1.0,0.6096741666666667,0.98,121.2
448,143434,49,1.0,0.6095407777777778,0.98,111.34
449,143449,15,1.0,0.6094999444444444,0.98,108.9
450,143482,33,1.0,0.6094101111111112,0.99,97.05
451,143504,22,1.0,0.6093502222222222,0.99,93.75
452,143528,24,1.0,0.6092848888888889,0.99,89.32
453,143551,23,1.0,0.6092222777777778,0.99,89.38
454,143579,28,1.0,0.6091460555555556,0.99,89.21
455,143607,28,1.0,0.6090698333333333,0.99,89.27
456,143622,15,1.0,0.609029,0.99,87.81
457,143648,26,1.0,0.6089582222222223,0.99,82.17
458,143666,18,1.0,0.6089092222222222,0.99,82.2
459,143721,55,1.0,0.6087595,1.0,70.38
460,143751,30,1.0,0.6086778333333334,1.0,70.72
461,143760,9,1.0,0.6086533333333334,1.0,70.89
462,143778,18,1.0,0.6086043333333333,1.0,65.63
463,143798,20,1.0,0.608549888888889,1.0,65.56
464,143809,11,1.0,0.6085199444444445,1.0,65.51
465,143843,34,1.0,0.6084273888888889,1.0,65.14
466,143857,14,1.0,0.6083892777777777,1.0,62.0
467,143881,24,1.0,0.6083239444444444,1.0,61.92
468,143914,33,1.0,0.6082341111111111,1.0,61.68
469,143933,19,1.0,0.6081823888888889,1.0,61.47
470,143947,14,1.0,0.6081442777777778,1.0,61.29
471,143963,16,1.0,0.6081007222222222,1.0,60.51
472,143981,18,1.0,0.6080517222222221,1.0,60.35
473,144033,52,1.0,0.6079101666666666,1.0,58.84
474,144063,30,1.0,0.6078285,1.0,58.76
475,144076,13,1.0,0.6077931111111111,1.0,58.95
476,144138,62,1.0,0.6076243333333333,1.0,49.13
477,144193,55,1.0,0.6074746111111111,1.0,47.05
478,144237,44,1.0,0.6073548333333334,1.0,47.42
479,144250,13,1.0,0.6073194444444444,1.0,47.64
480,144300,50,1.0,0.6071833333333334,1.0,47.07
481,144313,13,1.0,0.6071479444444445,1.0,47.45
482,144335,22,1.0,0.6070880555555556,1.0,47.22
483,144340,5,1.0,0.6070744444444445,1.0,46.73
484,144370,30,1.0,0.6069927777777778,1.0,46.26
485,144401,31,1.0,0.6069083888888889,1.0,46.16
486,144420,19,1.0,0.6068566666666666,1.0,46.3
487,144457,37,1.0,0.6067559444444444,1.0,45.63
488,144508,51,1.0,0.6066171111111112,1.0,45.65
489,144533,25,1.0,0.6065490555555555,1.0,45.73
490,144563,30,1.0,0.606467388888889,1.0,45.7
491,144581,18,1.0,0.6064183888888889,1.0,45.6
492,144633,52,1.0,0.6062768333333333,1.0,45.36
493,144657,24,1.0,0.6062115,1.0,45.02
494,144689,32,1.0,0.6061243888888889,1.0,45.16
495,144714,25,1.0,0.6060563333333333,1.0,45.31
496,144754,40,1.0,0.6059474444444445,1.0,45.4
497,144787,33,1.0,0.6058576111111111,1.0,45.33
