Episode,Time_step,Episode_timesteps,Reward,Eps_greedy_val,Mean_Reward,Mean_Episode_timesteps
89,63789,57,1,0.8610817333333334,0.71,658.51
90,64271,482,1,0.8600320444444445,0.71,658.51
91,64533,262,1,0.8594614666666667,0.71,658.51
92,64562,29,1,0.8593983111111111,0.71,658.51
93,64685,123,1,0.8591304444444444,0.71,658.51
94,64738,53,1,0.8590150222222223,0.71,658.51
95,64872,134,1,0.8587232,0.71,658.51
96,65022,150,1,0.8583965333333333,0.71,658.51
97,65249,227,1,0.8579021777777778,0.71,658.51
98,65629,380,1,0.8570746222222222,0.71,658.51
99,65770,141,1,0.8567675555555556,0.71,658.51
100,65851,81,1,0.8565911555555555,0.71,658.51
101,66114,263,1,0.8560184,0.71,658.51
102,67314,1200,0,0.8534050666666666,0.71,655.46
103,67846,532,1,0.8522464888888889,0.71,655.46
104,68027,181,1,0.8518523111111111,0.71,657.67
105,68113,86,1,0.8516650222222222,0.71,652.47
106,69238,1125,1,0.8492150222222222,0.71,644.58
107,69514,276,1,0.8486139555555555,0.71,650.88
108,69659,145,1,0.8482981777777778,0.71,653.17
109,69941,282,1,0.8476840444444445,0.72,642.62
110,70085,144,1,0.8473704444444444,0.73,633.44
111,70212,127,1,0.8470938666666666,0.73,627.85
112,70771,559,1,0.8458764888888889,0.73,625.53
113,70872,101,1,0.8456565333333333,0.74,619.12
114,71023,151,1,0.8453276888888889,0.75,608.13
115,71173,150,1,0.8450010222222222,0.75,600.11
116,71353,180,1,0.8446090222222222,0.75,598.94
117,71457,104,1,0.8443825333333334,0.75,597.14
118,71553,96,1,0.8441734666666667,0.75,595.44
119,71674,121,1,0.8439099555555556,0.75,586.79
120,71770,96,1,0.8437008888888888,0.76,576.0
121,71956,186,1,0.8432958222222222,0.76,575.35
122,72353,397,1,0.8424312444444444,0.77,565.21
123,72422,69,1,0.8422809777777778,0.78,557.18
124,72540,118,1,0.842024,0.78,551.73
125,72849,309,1,0.8413510666666666,0.78,546.39
126,72864,15,1,0.8413184,0.79,537.48
127,72946,82,1,0.8411398222222222,0.79,536.69
128,73262,316,1,0.8404516444444444,0.79,532.52
129,73290,28,1,0.8403906666666667,0.8,523.68
130,73395,105,1,0.8401620000000001,0.81,511.96
131,73601,206,1,0.8397133777777778,0.81,503.04
132,73696,95,1,0.8395064888888889,0.81,493.82
133,73735,39,1,0.8394215555555555,0.81,491.17
134,73757,22,1,0.8393736444444444,0.82,479.56
135,73816,59,1,0.8392451555555556,0.82,470.51
136,73850,34,1,0.8391711111111111,0.82,462.23
137,74088,238,1,0.8386528,0.82,452.06
138,74289,201,1,0.8382150666666667,0.82,451.43
139,74465,176,1,0.8378317777777777,0.83,441.44
140,74665,200,1,0.8373962222222222,0.84,431.2
141,75865,1200,0,0.8347828888888889,0.84,430.17
142,76018,153,1,0.8344496888888889,0.84,430.17
143,76179,161,1,0.8340990666666667,0.85,419.7
144,76247,68,1,0.8339509777777778,0.85,420.02
145,77447,1200,0,0.8313376444444445,0.85,411.63
146,77518,71,1,0.8311830222222222,0.85,411.63
147,77657,139,1,0.8308803111111112,0.85,409.95
148,78857,1200,0,0.8282669777777778,0.85,408.79
149,79149,292,1,0.8276310666666666,0.85,408.79
150,79265,116,1,0.8273784444444444,0.86,399.71
151,79347,82,1,0.8271998666666667,0.87,388.87
152,79473,126,1,0.8269254666666667,0.87,385.54
153,79581,108,1,0.8266902666666667,0.88,374.8
154,79820,239,1,0.8261697777777778,0.89,363.88
155,79879,59,1,0.8260412888888888,0.89,357.49
156,79912,33,1,0.8259694222222222,0.9,346.08
157,80005,93,1,0.8257668888888889,0.9,336.55
158,80254,249,1,0.8252246222222221,0.9,333.34
159,80593,339,1,0.8244863555555555,0.91,323.83
160,80626,33,1,0.8244144888888889,0.91,325.68
161,80734,108,1,0.8241792888888889,0.92,314.01
162,80782,48,1,0.8240747555555555,0.93,303.09
163,81093,311,1,0.8233974666666667,0.93,292.85
164,81284,191,1,0.8229815111111112,0.93,294.32
165,81483,199,1,0.8225481333333333,0.93,289.97
166,81544,61,1,0.8224152888888889,0.93,290.17
167,81595,51,1,0.8223042222222222,0.93,289.22
168,81637,42,1,0.8222127555555556,0.93,278.11
169,81805,168,1,0.8218468888888889,0.93,275.83
170,81933,128,1,0.8215681333333333,0.94,265.51
171,82037,104,1,0.8213416444444445,0.94,260.37
172,82299,262,1,0.8207710666666667,0.94,260.74
173,82336,37,1,0.8206904888888888,0.95,251.36
174,82352,16,1,0.8206556444444444,0.95,247.19
175,82430,78,1,0.8204857777777778,0.95,244.61
176,82525,95,1,0.8202788888888889,0.95,241.65
177,82616,91,1,0.8200807111111111,0.95,240.24
178,83124,508,1,0.8189744,0.95,238.87
179,83163,39,1,0.8188894666666666,0.95,239.69
180,83219,56,1,0.8187675111111111,0.95,239.43
181,83295,76,1,0.818602,0.96,227.99
182,83377,82,1,0.8184234222222222,0.96,228.09
183,83412,35,1,0.8183472,0.96,225.02
184,83751,339,1,0.8176089333333334,0.96,221.89
185,84273,522,1,0.8164721333333333,0.96,217.31
186,84317,44,1,0.8163763111111111,0.96,210.85
187,84365,48,1,0.8162717777777778,0.96,209.14
188,84438,73,1,0.8161128,0.96,208.36
189,84807,369,1,0.8153092,0.96,207.06
190,84872,65,1,0.8151676444444445,0.96,210.18
191,85001,129,1,0.8148867111111111,0.96,206.01
192,85082,81,1,0.8147103111111111,0.96,204.68
193,85955,873,1,0.8128091111111111,0.96,205.2
194,86062,107,1,0.8125760888888889,0.96,212.7
195,86800,738,1,0.8109688888888889,0.96,213.24
196,86880,80,1,0.8107946666666667,0.96,219.28
197,87194,314,1,0.8101108444444445,0.96,218.58
198,87243,49,1,0.8100041333333333,0.96,219.45
199,87285,42,1,0.8099126666666667,0.96,216.14
200,87425,140,1,0.8096077777777778,0.96,215.15
201,87476,51,1,0.8094967111111111,0.96,215.74
202,87543,67,1,0.8093508,0.96,213.62
203,87619,76,1,0.8091852888888889,0.97,202.29
204,87669,50,1,0.8090764,0.97,197.73
205,87739,70,1,0.8089239555555555,0.97,196.42
206,87855,116,1,0.8086713333333333,0.97,196.26
207,87915,60,1,0.8085406666666667,0.97,186.17
208,88177,262,1,0.8079700888888889,0.97,184.01
209,88348,171,1,0.8075976888888889,0.97,185.18
210,88447,99,1,0.807382088888889,0.97,184.07
211,88627,180,1,0.8069900888888889,0.97,183.62
212,88899,272,1,0.8063977333333333,0.97,184.15
213,88917,18,1,0.8063585333333333,0.97,181.28
214,88973,56,1,0.8062365777777778,0.97,180.45
215,89036,63,1,0.8060993777777778,0.97,179.5
216,89184,148,1,0.8057770666666666,0.97,178.63
217,89301,117,1,0.8055222666666667,0.97,178.31
218,89413,112,1,0.8052783555555556,0.97,178.44
219,89614,201,1,0.8048406222222222,0.97,178.6
220,89754,140,1,0.8045357333333334,0.97,179.4
221,89851,97,1,0.8043244888888889,0.97,179.84
222,90001,150,1,0.8039978222222223,0.97,178.95
223,90077,76,1,0.8038323111111111,0.97,176.48
224,90203,126,1,0.8035579111111111,0.97,176.55
225,90296,93,1,0.8033553777777778,0.97,176.63
226,90452,156,1,0.8030156444444444,0.97,174.47
227,90643,191,1,0.8025996888888889,0.97,175.88
228,90691,48,1,0.8024951555555555,0.97,176.97
229,90785,94,1,0.8022904444444444,0.97,174.29
230,90852,67,1,0.8021445333333334,0.97,174.95
231,91206,354,1,0.8013736,0.97,174.57
232,91284,78,1,0.8012037333333333,0.97,176.05
233,91301,17,1,0.8011667111111112,0.97,175.88
234,91483,182,1,0.8007703555555555,0.97,175.66
235,91593,110,1,0.8005308,0.97,177.26
236,91654,61,1,0.8003979555555556,0.97,177.77
237,91727,73,1,0.8002389777777777,0.97,178.04
238,91833,106,1,0.8000081333333333,0.97,176.39
239,91917,84,1,0.7998252,0.97,175.44
240,92005,88,1,0.7996335555555556,0.97,174.52
241,92130,125,1,0.7993613333333334,0.97,173.4
242,92396,266,1,0.7987820444444445,0.98,162.65
243,92537,141,1,0.7984749777777778,0.98,163.78
244,92691,154,1,0.7981396000000001,0.98,163.58
245,92772,81,1,0.7979632,0.98,164.44
246,92895,123,1,0.7976953333333333,0.99,153.25
247,92922,27,1,0.7976365333333333,0.99,153.77
248,93064,142,1,0.7973272888888889,0.99,152.65
249,93122,58,1,0.7972009777777778,1.0,142.07
250,93171,49,1,0.7970942666666667,1.0,139.73
251,93368,197,1,0.7966652444444444,1.0,139.06
252,93454,86,1,0.7964779555555556,1.0,140.21
253,93609,155,1,0.7961404,1.0,139.81
254,93685,76,1,0.7959748888888889,1.0,140.28
255,93851,166,1,0.7956133777777777,1.0,138.65
256,93926,75,1,0.7954500444444444,1.0,139.72
257,93984,58,1,0.7953237333333334,1.0,140.14
258,94039,55,1,0.7952039555555556,1.0,139.79
259,94097,58,1,0.7950776444444444,1.0,137.85
260,94313,216,1,0.7946072444444445,1.0,135.04
261,94379,66,1,0.7944635111111111,1.0,136.87
262,94471,92,1,0.7942631555555556,1.0,136.45
263,94537,66,1,0.7941194222222222,1.0,136.89
264,94646,109,1,0.7938820444444444,1.0,134.44
265,94701,55,1,0.7937622666666666,1.0,133.62
266,94759,58,1,0.7936359555555556,1.0,132.18
267,94933,174,1,0.7932570222222222,1.0,132.15
268,94961,28,1,0.7931960444444445,1.0,133.38
269,95056,95,1,0.7929891555555555,1.0,133.24
270,96256,1200,0,0.7903758222222222,1.0,132.51
271,96384,128,1,0.7900970666666667,0.99,143.23
272,96417,33,1,0.7900252,0.99,143.47
273,96510,93,1,0.7898226666666667,0.99,141.18
274,96606,96,1,0.7896136,0.99,141.74
275,96714,108,1,0.7893784,0.99,142.54
276,96843,129,1,0.7890974666666667,0.99,142.84
277,96920,77,1,0.7889297777777777,0.99,143.18
278,97068,148,1,0.7886074666666667,0.99,143.04
279,97221,153,1,0.7882742666666667,0.99,139.44
280,97292,71,1,0.7881196444444445,0.99,140.58
281,97334,42,1,0.7880281777777778,0.99,140.73
282,97447,113,1,0.7877820888888889,0.99,140.39
283,97543,96,1,0.7875730222222223,0.99,140.7
284,97681,138,1,0.7872724888888889,0.99,141.31
285,97757,76,1,0.7871069777777777,0.99,139.3
286,97843,86,1,0.7869196888888889,0.99,134.84
287,97858,15,1,0.7868870222222222,0.99,135.26
288,97937,79,1,0.7867149777777778,0.99,134.93
289,98222,285,1,0.7860943111111112,0.99,134.99
290,98257,35,1,0.7860180888888889,0.99,134.15
291,98277,20,1,0.7859745333333333,0.99,133.85
292,98317,40,1,0.7858874222222223,0.99,132.76
293,98340,23,1,0.7858373333333333,0.99,132.35
294,98390,50,1,0.7857284444444445,0.99,123.85
295,98466,76,1,0.7855629333333334,0.99,123.28
296,98573,107,1,0.7853299111111112,0.99,116.66
297,98874,301,1,0.7846744,0.99,116.93
298,98974,100,1,0.7844566222222222,0.99,116.8
299,99124,150,1,0.7841299555555555,0.99,117.31
300,99213,89,1,0.7839361333333333,0.99,118.39
301,99277,64,1,0.7837967555555556,0.99,117.88
302,99345,68,1,0.7836486666666667,0.99,118.01
303,99402,57,1,0.7835245333333334,0.99,118.02
304,99464,62,1,0.7833895111111111,0.99,117.83
305,99965,501,1,0.7822984444444444,0.99,117.95
306,100054,89,1,0.7821046222222222,0.99,122.26
307,100074,20,1,0.7820610666666666,0.99,121.99
308,100094,20,1,0.7820175111111112,0.99,121.59
309,100136,42,1,0.7819260444444445,0.99,119.17
310,101260,1124,1,0.7794782222222222,0.99,117.88
311,101335,75,1,0.7793148888888889,0.99,128.13
312,101372,37,1,0.7792343111111111,0.99,127.08
313,101410,38,1,0.7791515555555556,0.99,124.73
314,101595,185,1,0.7787486666666666,0.99,124.93
315,101637,42,1,0.7786572,0.99,126.22
316,101712,75,1,0.7784938666666666,0.99,126.01
317,101830,118,1,0.7782368888888889,0.99,125.28
318,101890,60,1,0.7781062222222223,0.99,125.29
319,102073,183,1,0.7777076888888889,0.99,124.77
320,102143,70,1,0.7775552444444445,0.99,124.59
321,102199,56,1,0.7774332888888889,0.99,123.89
322,102268,69,1,0.7772830222222222,0.99,123.48
323,102358,90,1,0.7770870222222223,0.99,122.67
324,102389,31,1,0.7770195111111111,0.99,122.81
325,102479,90,1,0.7768235111111111,0.99,121.86
326,102561,82,1,0.7766449333333334,0.99,121.83
327,102614,53,1,0.7765295111111111,0.99,121.09
328,102725,111,1,0.7762877777777778,0.99,119.71
329,102738,13,1,0.7762594666666667,0.99,120.34
330,102849,111,1,0.7760177333333333,0.99,119.53
331,102885,36,1,0.7759393333333333,0.99,119.97
332,102981,96,1,0.7757302666666667,0.99,116.79
333,103099,118,1,0.7754732888888889,0.99,116.97
334,103252,153,1,0.7751400888888889,0.99,117.98
335,103319,67,1,0.7749941777777778,0.99,117.69
336,103390,71,1,0.7748395555555556,0.99,117.26
337,103437,47,1,0.7747372,0.99,117.36
338,103501,64,1,0.7745978222222223,0.99,117.1
339,103594,93,1,0.7743952888888889,0.99,116.68
340,103631,37,1,0.774314711111111,0.99,116.77
341,103750,119,1,0.7740555555555555,0.99,116.26
342,103810,60,1,0.7739248888888889,0.99,116.2
343,103947,137,1,0.7736265333333333,0.99,114.14
344,104062,115,1,0.7733760888888889,0.99,114.1
345,104098,36,1,0.773297688888889,0.99,113.71
346,104554,456,1,0.7723046222222222,0.99,113.26
347,104643,89,1,0.7721108,0.99,116.59
348,104690,47,1,0.7720084444444445,0.99,117.21
349,104732,42,1,0.7719169777777778,0.99,116.26
350,104770,38,1,0.7718342222222222,0.99,116.1
351,104856,86,1,0.7716469333333333,0.99,115.99
352,104938,82,1,0.7714683555555556,0.99,114.88
353,105002,64,1,0.7713289777777778,0.99,114.84
354,105040,38,1,0.7712462222222223,0.99,113.93
355,105122,82,1,0.7710676444444444,0.99,113.55
356,105148,26,1,0.7710110222222222,0.99,112.71
357,105183,35,1,0.7709348,0.99,112.22
358,105207,24,1,0.7708825333333333,0.99,111.99
359,105258,51,1,0.7707714666666666,0.99,111.68
360,105314,56,1,0.7706495111111111,0.99,111.61
361,105381,67,1,0.7705036000000001,0.99,110.01
362,105459,78,1,0.7703337333333333,0.99,110.02
363,105553,94,1,0.7701290222222222,0.99,109.88
364,105580,27,1,0.7700702222222222,0.99,110.16
365,105617,37,1,0.7699896444444445,0.99,109.34
366,105809,192,1,0.7695715111111111,0.99,109.16
367,105880,71,1,0.7694168888888889,0.99,110.5
368,106010,130,1,0.7691337777777778,0.99,109.47
369,106098,88,1,0.7689421333333333,0.99,110.49
370,106168,70,1,0.7687896888888889,0.99,110.42
371,106222,54,1,0.7686720888888889,1.0,99.12
372,106260,38,1,0.7685893333333333,1.0,98.38
373,106295,35,1,0.7685131111111111,1.0,98.43
374,106409,114,1,0.7682648444444444,1.0,97.85
375,106420,11,1,0.7682408888888889,1.0,98.03
376,106457,37,1,0.768160311111111,1.0,97.06
377,106531,74,1,0.7679991555555555,1.0,96.14
378,106655,124,1,0.7677291111111111,1.0,96.11
379,106768,113,1,0.7674830222222222,1.0,95.87
380,106860,92,1,0.7672826666666667,1.0,95.47
381,106893,33,1,0.7672108,1.0,95.68
382,107011,118,1,0.7669538222222222,1.0,95.59
383,107030,19,1,0.7669124444444444,1.0,95.64
384,107368,338,1,0.7661763555555555,1.0,94.87
385,107398,30,1,0.7661110222222223,1.0,96.87
386,107413,15,1,0.7660783555555556,1.0,96.41
387,107433,20,1,0.7660348,1.0,95.7
388,107519,86,1,0.7658475111111112,1.0,95.75
389,107545,26,1,0.7657908888888889,1.0,95.82
390,107581,36,1,0.7657124888888889,1.0,93.23
391,107625,44,1,0.7656166666666666,1.0,93.24
392,107643,18,1,0.7655774666666666,1.0,93.48
393,107701,58,1,0.7654511555555555,1.0,93.26
394,107741,40,1,0.7653640444444445,1.0,93.61
395,107772,31,1,0.7652965333333334,1.0,93.51
396,107805,33,1,0.7652246666666667,1.0,93.06
397,107873,68,1,0.7650765777777777,1.0,92.32
398,108058,185,1,0.7646736888888889,1.0,89.99
399,108089,31,1,0.7646061777777777,1.0,90.84
400,108176,87,1,0.7644167111111111,1.0,89.65
401,108300,124,1,0.7641466666666666,1.0,89.63
402,108387,87,1,0.7639572,1.0,90.23
403,108565,178,1,0.7635695555555555,1.0,90.42
404,108586,21,1,0.7635238222222223,1.0,91.63
405,108621,35,1,0.7634476,1.0,91.22
406,108661,40,1,0.7633604888888889,1.0,86.56
407,108709,48,1,0.7632559555555556,1.0,86.07
408,108729,20,1,0.7632124,1.0,86.35
409,108834,105,1,0.7629837333333334,1.0,86.35
410,108868,34,1,0.7629096888888889,1.0,86.98
411,108918,50,1,0.7628008,1.0,76.08
412,108990,72,1,0.762644,1.0,75.83
413,109007,17,1,0.7626069777777778,1.0,76.18
414,109069,62,1,0.7624719555555556,1.0,75.97
415,109105,36,1,0.7623935555555555,1.0,74.74
416,109178,73,1,0.7622345777777778,1.0,74.68
417,109266,88,1,0.7620429333333334,1.0,74.66
418,109315,49,1,0.7619362222222222,1.0,74.36
419,109406,91,1,0.7617380444444445,1.0,74.25
420,109482,76,1,0.7615725333333333,1.0,73.33
421,109505,23,1,0.7615224444444444,1.0,73.39
422,109572,67,1,0.7613765333333333,1.0,73.06
423,109863,291,1,0.7607428,1.0,73.04
424,109958,95,1,0.7605359111111112,1.0,75.05
425,110052,94,1,0.7603312,1.0,75.69
426,110078,26,1,0.7602745777777777,1.0,75.73
427,110125,47,1,0.7601722222222222,1.0,75.17
428,110165,40,1,0.7600851111111111,1.0,75.11
429,110216,51,1,0.7599740444444445,1.0,74.4
430,110253,37,1,0.7598934666666667,1.0,74.78
431,110361,108,1,0.7596582666666667,1.0,74.04
432,110474,113,1,0.7594121777777778,1.0,74.76
433,110502,28,1,0.7593512,1.0,74.93
434,110536,34,1,0.7592771555555555,1.0,74.03
435,110586,50,1,0.7591682666666667,1.0,72.84
436,110842,256,1,0.7586107555555556,1.0,72.67
437,110953,111,1,0.7583690222222222,1.0,74.52
438,111247,294,1,0.7577287555555556,1.0,75.16
439,111272,25,1,0.757674311111111,1.0,77.46
440,111300,28,1,0.7576133333333334,1.0,76.78
441,111376,76,1,0.7574478222222222,1.0,76.69
442,111450,74,1,0.7572866666666667,1.0,76.26
443,111546,96,1,0.7570776,1.0,76.4
444,111580,34,1,0.7570035555555555,1.0,75.99
445,111605,25,1,0.7569491111111111,1.0,75.18
446,111694,89,1,0.7567552888888889,1.0,75.07
447,111983,289,1,0.7561259111111112,1.0,71.4
448,112011,28,1,0.7560649333333334,1.0,73.4
449,112070,59,1,0.7559364444444444,1.0,73.21
450,112118,48,1,0.7558319111111111,1.0,73.38
451,112264,146,1,0.7555139555555556,1.0,73.48
452,112297,33,1,0.7554420888888889,1.0,74.08
453,112342,45,1,0.7553440888888889,1.0,73.59
454,112395,53,1,0.7552286666666667,1.0,73.4
455,112457,62,1,0.7550936444444445,1.0,73.55
456,112464,7,1,0.7550784,1.0,73.35
457,112580,116,1,0.7548257777777778,1.0,73.16
458,112649,69,1,0.7546755111111111,1.0,73.97
459,112699,50,1,0.7545666222222223,1.0,74.42
460,112778,79,1,0.7543945777777779,1.0,74.41
461,112819,41,1,0.7543052888888889,1.0,74.64
462,112879,60,1,0.7541746222222222,1.0,74.38
463,112912,33,1,0.7541027555555555,1.0,74.2
464,112936,24,1,0.7540504888888888,1.0,73.59
465,112965,29,1,0.7539873333333333,1.0,73.56
466,113096,131,1,0.7537020444444444,1.0,73.48
467,113195,99,1,0.7534864444444445,1.0,72.87
468,113211,16,1,0.7534516,1.0,73.15
469,113283,72,1,0.7532947999999999,1.0,72.01
470,113382,99,1,0.7530792,1.0,71.85
471,113505,123,1,0.7528113333333334,1.0,72.14
472,113540,35,1,0.7527351111111111,1.0,72.83
473,113609,69,1,0.7525848444444445,1.0,72.8
474,113724,115,1,0.7523344000000001,1.0,73.14
475,113786,62,1,0.7521993777777778,1.0,73.15
476,113889,103,1,0.7519750666666667,1.0,73.66
477,113966,77,1,0.7518073777777777,1.0,74.32
478,114009,43,1,0.7517137333333334,1.0,74.35
479,114110,101,1,0.7514937777777777,1.0,73.54
480,114249,139,1,0.7511910666666667,1.0,73.42
481,114305,56,1,0.7510691111111111,1.0,73.89
482,114360,55,1,0.7509493333333334,1.0,74.12
483,114394,34,1,0.7508752888888889,1.0,73.49
484,114503,109,1,0.7506379111111111,1.0,73.64
485,114585,82,1,0.7504593333333334,1.0,71.35
486,114611,26,1,0.7504027111111111,1.0,71.87
487,114656,45,1,0.7503047111111111,1.0,71.98
488,114714,58,1,0.7501784,1.0,72.23
489,114757,43,1,0.7500847555555555,1.0,71.95
490,114782,25,1,0.7500303111111111,1.0,72.12
491,114836,54,1,0.7499127111111111,1.0,72.01
492,114844,8,1,0.7498952888888889,1.0,72.11
493,114871,27,1,0.7498364888888889,1.0,72.01
494,114908,37,1,0.7497559111111112,1.0,71.7
495,114925,17,1,0.7497188888888888,1.0,71.67
496,114943,18,1,0.7496796888888889,1.0,71.53
497,114956,13,1,0.7496513777777778,1.0,71.38
498,115082,126,1,0.7493769777777778,1.0,70.83
499,115113,31,1,0.7493094666666666,1.0,70.24
500,115156,43,1,0.7492158222222223,1.0,70.24
501,115224,68,1,0.7490677333333333,1.0,69.8
502,115270,46,1,0.7489675555555555,1.0,69.24
503,115372,102,1,0.7487454222222223,1.0,68.83
504,115408,36,1,0.7486670222222223,1.0,68.07
505,115439,31,1,0.7485995111111111,1.0,68.22
506,115519,80,1,0.7484252888888889,1.0,68.18
507,115677,158,1,0.7480812,1.0,68.58
508,115726,49,1,0.7479744888888888,1.0,69.68
509,115799,73,1,0.7478155111111111,1.0,69.97
510,115890,91,1,0.7476173333333334,1.0,69.65
511,115913,23,1,0.7475672444444444,1.0,70.22
512,115958,45,1,0.7474692444444444,1.0,69.95
513,116052,94,1,0.7472645333333334,1.0,69.68
514,116087,35,1,0.7471883111111111,1.0,70.45
515,116167,80,1,0.747014088888889,1.0,70.18
516,116194,27,1,0.7469552888888888,1.0,70.62
517,116244,50,1,0.7468464,1.0,70.16
518,116310,66,1,0.7467026666666667,1.0,69.78
519,116333,23,1,0.7466525777777777,1.0,69.95
520,116377,44,1,0.7465567555555556,1.0,69.27
521,116416,39,1,0.7464718222222222,1.0,68.95
522,116521,105,1,0.7462431555555555,1.0,69.11
523,116597,76,1,0.7460776444444444,1.0,69.49
524,116702,105,1,0.7458489777777777,1.0,67.34
525,116724,22,1,0.7458010666666667,1.0,67.44
526,116786,62,1,0.7456660444444445,1.0,66.72
527,116816,30,1,0.7456007111111111,1.0,67.08
528,116931,115,1,0.7453502666666667,1.0,66.91
529,117014,83,1,0.7451695111111112,1.0,67.66
530,117091,77,1,0.7450018222222222,1.0,67.98
531,117122,31,1,0.7449343111111111,1.0,68.38
532,117161,39,1,0.7448493777777778,1.0,67.61
533,117188,27,1,0.7447905777777777,1.0,66.87
534,117220,32,1,0.7447208888888889,1.0,66.86
535,117282,62,1,0.7445858666666667,1.0,66.84
536,117303,21,1,0.7445401333333334,1.0,66.96
537,117366,63,1,0.7444029333333333,1.0,64.61
538,117424,58,1,0.7442766222222221,1.0,64.13
539,117456,32,1,0.7442069333333334,1.0,61.77
