Episode,Time_step,Episode_timesteps,Reward,Eps_greedy_val,Mean_Reward,Mean_Episode_timesteps
1221,116906,46,1,0.7454047111111111,1.0,54.32
1231,117294,24,1,0.7445597333333334,1.0,49.84
1241,117564,21,1,0.7439717333333333,1.0,49.87
1251,118008,42,1,0.7430048,1.0,49.64
1261,118301,26,1,0.7423667111111111,1.0,49.42
1271,118655,50,1,0.7415957777777777,1.0,46.82
1281,118947,31,1,0.7409598666666667,1.0,46.44
1291,119248,16,1,0.7403043555555555,1.0,46.17
1301,119650,48,1,0.7394288888888889,1.0,45.51
1311,119968,15,1,0.7387363555555556,1.0,45.54
1321,120348,16,1,0.7379088,1.0,44.82
1331,120777,77,1,0.7369745333333333,1.0,44.64
1341,121089,13,1,0.7362950666666668,1.0,44.75
1351,121471,70,1,0.7354631555555555,1.0,44.59
1361,121720,24,1,0.734920888888889,1.0,44.45
1371,122140,48,1,0.7340062222222222,1.0,43.78
1381,122566,45,1,0.7330784888888888,1.0,43.33
1391,122886,39,1,0.7323816000000001,1.0,43.23
1401,123229,31,1,0.7316346222222223,1.0,43.19
1411,123709,70,1,0.730589288888889,1.0,42.98
1421,124005,46,1,0.7299446666666667,1.0,43.36
1431,124360,28,1,0.7291715555555556,1.0,42.75
1441,124766,68,1,0.7282873777777779,1.0,42.45
1451,125159,53,1,0.7274315111111112,1.0,42.33
1461,125511,58,1,0.7266649333333333,1.0,42.67
1471,125746,34,1,0.7261531555555556,1.0,42.93
1481,126084,41,1,0.7254170666666667,1.0,41.79
1491,126410,51,1,0.7247071111111112,1.0,40.49
1501,126851,53,1,0.7237467111111111,1.0,40.82
1511,127189,18,1,0.7230106222222222,1.0,40.59
1521,127448,14,1,0.7224465777777778,1.0,40.58
1531,127743,36,1,0.7218041333333334,1.0,40.38
1541,128033,38,1,0.7211725777777778,1.0,40.48
1551,128340,59,1,0.720504,1.0,40.67
1561,128656,19,1,0.7198158222222222,1.0,40.94
1571,129059,9,1,0.7189381777777778,1.0,40.77
1581,129565,35,1,0.7178362222222222,1.0,40.69
1591,129971,36,1,0.7169520444444444,1.0,40.59
1601,130252,30,1,0.7163400888888889,1.0,40.53
1611,130585,53,1,0.7156148888888889,1.0,40.57
1621,130918,42,1,0.7148896888888889,1.0,40.76
1631,131223,40,1,0.7142254666666666,1.0,40.78
1641,131563,12,1,0.7134850222222222,1.0,40.61
1651,131860,25,1,0.7128382222222223,1.0,40.38
1661,132191,11,1,0.7121173777777778,1.0,40.29
1671,132598,27,1,0.7112310222222222,1.0,39.79
1681,133015,10,1,0.7103228888888888,1.0,39.9
1691,133281,29,1,0.7097436,1.0,39.9
1701,133544,14,1,0.7091708444444444,1.0,40.04
1711,133813,75,1,0.7085850222222223,1.0,39.28
1721,134137,13,1,0.7078794222222222,1.0,39.7
1731,134459,27,1,0.7071781777777778,1.0,39.55
1741,134912,30,1,0.7061916444444445,1.0,39.66
1751,135179,17,1,0.7056101777777778,1.0,38.93
1761,135580,34,1,0.704736888888889,1.0,38.59
1771,135781,12,1,0.7042991555555556,1.0,38.77
1781,136027,22,1,0.7037634222222222,1.0,38.42
1791,136312,40,1,0.7031427555555556,1.0,38.24
1801,136542,52,1,0.7026418666666667,1.0,38.36
1811,136829,18,1,0.7020168444444443,1.0,38.53
1821,137071,21,1,0.7014898222222222,1.0,38.14
1831,137429,11,1,0.7007101777777778,1.0,37.39
1841,137684,18,1,0.7001548444444445,1.0,37.22
1851,137966,42,1,0.6995407111111112,1.0,37.04
1861,138338,46,1,0.6987305777777777,1.0,37.21
1871,138612,18,1,0.6981338666666667,1.0,37.33
1881,138910,33,1,0.6974848888888889,1.0,36.93
1891,139248,61,1,0.6967488,1.0,37.05
1901,139535,18,1,0.6961237777777778,1.0,36.18
1911,139829,18,1,0.6954835111111111,1.0,36.17
1921,140086,8,1,0.6949238222222223,1.0,35.92
1931,140418,20,1,0.6942008,1.0,35.37
1941,140723,77,1,0.6935365777777778,1.0,35.06
1951,140950,17,1,0.6930422222222222,1.0,35.44
1961,141257,31,1,0.6923736444444445,1.0,35.14
1971,141598,20,1,0.6916310222222222,1.0,34.71
1981,141919,12,1,0.6909319555555555,1.0,34.68
1991,142255,42,1,0.6902002222222222,1.0,34.67
2001,142591,42,1,0.6894684888888889,1.0,34.8
2011,142909,36,1,0.6887759555555555,1.0,34.8
2021,143292,32,1,0.6879418666666666,1.0,34.94
2031,143639,32,1,0.6871861777777777,1.0,34.6
2041,143919,33,1,0.6865764000000001,1.0,34.55
2051,144172,32,1,0.6860254222222222,1.0,34.41
2061,144448,23,1,0.6854243555555556,1.0,34.45
2071,144765,29,1,0.684734,1.0,34.3
2081,145103,27,1,0.6839979111111111,1.0,34.47
2091,145349,22,1,0.6834621777777778,1.0,34.55
2101,145707,66,1,0.6826825333333333,1.0,34.41
2111,146023,23,1,0.6819943555555557,1.0,34.69
2121,146312,47,1,0.6813649777777777,1.0,34.42
2131,146537,27,1,0.6808749777777778,1.0,34.26
2141,146836,24,1,0.6802238222222222,1.0,34.35
2151,147190,64,1,0.6794528888888889,1.0,34.14
2161,147442,13,1,0.6789040888888889,1.0,34.22
2171,147718,22,1,0.6783030222222222,1.0,34.15
2181,147928,23,1,0.6778456888888889,1.0,34.05
2191,148134,14,1,0.6773970666666667,1.0,33.79
2201,148532,28,1,0.6765303111111112,1.0,33.67
2211,148855,18,1,0.6758268888888889,1.0,33.36
2221,149125,40,1,0.6752388888888889,1.0,32.71
2231,149444,24,1,0.6745441777777779,1.0,32.65
2241,149696,45,1,0.6739953777777778,1.0,32.65
2251,150043,42,1,0.673239688888889,1.0,32.89
2261,150407,43,1,0.6724469777777777,1.0,32.89
2271,150760,73,1,0.6716782222222222,1.0,33.06
2281,151033,12,1,0.6710836888888889,1.0,33.29
2291,151315,12,1,0.6704695555555555,1.0,33.1
2301,151598,21,1,0.6698532444444445,1.0,33.06
2311,151817,30,1,0.6693763111111111,1.0,32.79
2321,152091,31,1,0.6687796,1.0,32.94
2331,152353,29,1,0.6682090222222222,1.0,33.09
2341,152590,9,1,0.6676928888888889,1.0,32.61
2351,152826,25,1,0.6671789333333333,1.0,32.57
2361,153053,21,1,0.6666845777777778,1.0,32.12
2371,153252,20,1,0.6662512,1.0,32.09
2381,153477,16,1,0.6657612,1.0,31.81
2391,153770,16,1,0.6651231111111111,1.0,31.52
2401,154073,29,1,0.6644632444444445,1.0,31.29
2411,154381,38,1,0.6637924888888889,1.0,31.27
2421,154640,15,1,0.6632284444444445,1.0,30.95
2431,154909,79,1,0.6626426222222221,1.0,30.64
2441,155229,27,1,0.6619457333333334,1.0,31.15
2451,155441,15,1,0.6614840444444445,1.0,30.74
2461,155727,12,1,0.6608612,1.0,30.36
2471,155892,20,1,0.6605018666666667,1.0,29.9
2481,156160,18,1,0.6599182222222222,1.0,29.76
2491,156419,17,1,0.6593541777777778,1.0,29.53
2501,156664,26,1,0.6588206222222222,1.0,29.19
2511,156965,29,1,0.6581651111111111,1.0,28.92
2521,157215,14,1,0.6576206666666666,1.0,29.03
2531,157490,43,1,0.6570217777777778,1.0,29.03
2541,157771,32,1,0.6564098222222223,1.0,29.1
2551,158011,33,1,0.6558871555555557,1.0,29.04
2561,158257,46,1,0.6553514222222222,1.0,28.78
2571,158469,11,1,0.6548897333333333,1.0,29.05
2581,158736,15,1,0.6543082666666666,1.0,29.07
2591,159074,21,1,0.6535721777777778,1.0,28.87
2601,159324,28,1,0.6530277333333334,1.0,28.72
2611,159612,11,1,0.6524005333333334,1.0,28.7
2621,159789,14,1,0.6520150666666666,1.0,28.28
2631,160047,15,1,0.6514532,1.0,28.0
2641,160291,17,1,0.6509218222222223,1.0,27.75
2651,160540,20,1,0.6503795555555556,1.0,27.8
2661,160809,29,1,0.6497937333333332,1.0,27.75
2671,161076,18,1,0.6492122666666666,1.0,27.93
2681,161384,40,1,0.648541511111111,1.0,27.84
2691,161607,20,1,0.6480558666666667,1.0,28.14
2701,161836,20,1,0.6475571555555556,1.0,28.05
2711,162079,41,1,0.6470279555555556,1.0,28.11
2721,162279,7,1,0.6465924000000001,1.0,27.77
2731,162486,13,1,0.6461416,1.0,27.71
2741,162812,43,1,0.6454316444444445,1.0,27.57
2751,163045,24,1,0.6449242222222222,1.0,27.7
2761,163272,14,1,0.6444298666666666,1.0,27.77
2771,163522,30,1,0.6438854222222222,1.0,27.57
2781,163739,50,1,0.6434128444444445,1.0,27.75
2791,163969,33,1,0.6429119555555556,1.0,28.03
2801,164269,11,1,0.6422586222222222,1.0,27.96
2811,164491,14,1,0.6417751555555555,1.0,27.55
2821,164746,18,1,0.6412198222222223,1.0,27.51
2831,165054,61,1,0.6405490666666667,1.0,27.48
2841,165272,27,1,0.6400743111111111,1.0,27.98
2851,165464,11,1,0.6396561777777778,1.0,28.07
2861,165704,32,1,0.6391335111111112,1.0,27.76
2871,166022,25,1,0.6384409777777778,1.0,27.62
2881,166271,21,1,0.6378987111111112,1.0,27.69
2891,166518,36,1,0.6373608,1.0,27.57
2901,166765,25,1,0.6368228888888889,1.0,27.32
2911,167047,19,1,0.6362087555555556,1.0,27.39
2921,167304,11,1,0.6356490666666668,1.0,27.4
2931,167569,26,1,0.6350719555555555,1.0,27.43
2941,167780,25,1,0.6346124444444445,1.0,27.49
2951,167949,12,1,0.6342444,1.0,26.97
2961,168265,36,1,0.6335562222222222,1.0,26.92
2971,168574,17,1,0.6328832888888889,1.0,26.97
2981,168817,30,1,0.632354088888889,1.0,26.94
2991,169075,20,1,0.6317922222222222,1.0,27.12
3001,169387,9,1,0.6311127555555556,1.0,26.9
3011,169612,19,1,0.6306227555555556,1.0,26.57
3021,169790,21,1,0.6302351111111111,1.0,26.4
3031,170066,19,1,0.6296340444444444,1.0,26.29
3041,170289,15,1,0.6291484,1.0,26.16
3051,170508,16,1,0.6286714666666666,1.0,25.98
3061,170741,15,1,0.6281640444444445,1.0,25.82
3071,170940,12,1,0.6277306666666667,1.0,25.74
3081,171240,36,1,0.6270773333333333,1.0,25.57
3091,171480,26,1,0.6265546666666666,1.0,25.66
3101,171694,37,1,0.6260886222222222,1.0,25.7
3111,172024,37,1,0.6253699555555556,1.0,25.41
3121,172220,28,1,0.6249431111111111,1.0,25.55
3131,172509,23,1,0.6243137333333333,1.0,25.36
3141,172715,31,1,0.6238651111111111,1.0,25.32
3151,172946,19,1,0.6233620444444444,1.0,25.39
3161,173219,27,1,0.6227675111111111,1.0,24.94
3171,173432,15,1,0.6223036444444445,1.0,25.08
3181,173655,13,1,0.621818,1.0,25.01
3191,173860,18,1,0.6213715555555556,1.0,24.91
3201,174050,22,1,0.6209577777777777,1.0,24.95
3211,174279,34,1,0.6204590666666667,1.0,24.89
3221,174516,27,1,0.6199429333333333,1.0,25.05
3231,174760,17,1,0.6194115555555555,1.0,24.92
3241,175046,17,1,0.6187887111111111,1.0,24.85
3251,175329,32,1,0.6181724,1.0,24.57
3261,175569,20,1,0.6176497333333333,1.0,24.47
3271,175799,31,1,0.6171488444444444,1.0,24.24
3281,176075,20,1,0.6165477777777778,1.0,23.82
3291,176291,28,1,0.6160773777777778,1.0,23.9
3301,176449,9,1,0.6157332888888889,1.0,24.06
3311,176665,16,1,0.6152628888888889,1.0,23.94
3321,176896,27,1,0.6147598222222221,1.0,23.8
3331,177118,22,1,0.6142763555555556,1.0,23.76
3341,177364,23,1,0.6137406222222221,1.0,23.69
3351,177564,20,1,0.6133050666666666,1.0,23.83
3361,177841,56,1,0.6127018222222222,1.0,23.78
3371,178066,25,1,0.6122118222222221,1.0,24.13
3381,178294,21,1,0.6117152888888888,1.0,24.18
3391,178555,8,1,0.6111468888888889,1.0,24.23
3401,178819,32,1,0.6105719555555555,1.0,24.15
3411,179003,17,1,0.6101712444444445,1.0,24.18
3421,179186,20,1,0.6097727111111111,1.0,23.97
3431,179443,28,1,0.6092130222222223,1.0,24.02
3441,179644,25,1,0.6087752888888889,1.0,23.51
3451,179824,26,1,0.6083832888888889,1.0,23.49
3461,180026,9,1,0.6079433777777778,1.0,23.6
3471,180234,12,1,0.6074904000000001,1.0,23.57
3481,180473,24,1,0.6069699111111111,1.0,23.49
3491,180722,11,1,0.6064276444444445,1.0,23.55
3501,180974,14,1,0.6058788444444445,1.0,23.49
3511,181176,7,1,0.6054389333333334,1.0,23.37
3521,181490,14,1,0.6047551111111111,1.0,23.15
3531,181693,28,1,0.6043130222222222,1.0,23.15
3541,181870,12,1,0.6039275555555556,1.0,23.0
3551,182047,15,1,0.6035420888888889,1.0,22.8
3561,182249,26,1,0.6031021777777777,1.0,22.62
3571,182512,18,1,0.6025294222222222,1.0,22.42
3581,182733,16,1,0.6020481333333334,1.0,22.49
3591,182968,45,1,0.6015363555555555,1.0,22.5
3601,183154,29,1,0.6011312888888889,1.0,22.74
3611,183342,16,1,0.6007218666666667,1.0,22.75
3621,183583,20,1,0.6001970222222222,1.0,22.8
3631,183790,22,1,0.5997462222222223,1.0,22.86
3641,184024,12,1,0.5992366222222223,1.0,22.93
3651,184214,24,1,0.5988228444444446,1.0,22.88
3661,184464,7,1,0.5982784,1.0,22.92
3671,184694,16,1,0.5977775111111111,1.0,22.7
3681,184886,22,1,0.5973593777777778,1.0,22.68
3691,185071,10,1,0.5969564888888889,1.0,22.5
3701,185223,10,1,0.5966254666666666,1.0,22.4
3711,185432,12,1,0.5961703111111112,1.0,22.3
3721,185715,23,1,0.5955539999999999,1.0,22.01
3731,185935,17,1,0.5950748888888888,1.0,22.17
3741,186158,12,1,0.5945892444444445,1.0,22.21
3751,186356,12,1,0.5941580444444444,1.0,21.9
3761,186514,17,1,0.5938139555555555,1.0,21.78
3771,186770,25,1,0.5932564444444445,1.0,21.81
3781,186988,17,1,0.5927816888888888,1.0,21.76
3791,187201,46,1,0.5923178222222223,1.0,21.43
3801,187438,41,1,0.5918016888888888,1.0,21.56
3811,187659,18,1,0.5913204000000001,1.0,21.86
3821,187835,8,1,0.5909371111111111,1.0,21.9
3831,188068,27,1,0.5904296888888889,1.0,21.8
3841,188276,21,1,0.5899767111111112,1.0,21.46
3851,188505,21,1,0.589478,1.0,21.4
3861,188736,23,1,0.5889749333333334,1.0,21.5
3871,188905,26,1,0.5886068888888889,1.0,21.41
3881,189102,19,1,0.5881778666666666,1.0,21.42
3891,189317,28,1,0.5877096444444445,1.0,21.4
3901,189524,17,1,0.5872588444444444,1.0,21.32
3911,189761,35,1,0.5867427111111111,1.0,21.24
3921,189961,27,1,0.5863071555555556,1.0,21.4
3931,190197,35,1,0.5857932,1.0,21.56
3941,190354,21,1,0.585451288888889,1.0,21.65
3951,190549,25,1,0.5850266222222222,1.0,21.61
3961,190781,27,1,0.5845213777777778,1.0,21.74
3971,190975,7,1,0.584098888888889,1.0,21.65
3981,191203,28,1,0.5836023555555556,1.0,21.55
3991,191374,31,1,0.5832299555555556,1.0,21.53
4001,191612,47,1,0.5827116444444445,1.0,21.64
4011,191807,28,1,0.5822869777777777,1.0,22.02
4021,192012,13,1,0.5818405333333334,1.0,22.11
4031,192203,13,1,0.5814245777777778,1.0,22.03
4041,192402,31,1,0.5809911999999999,1.0,21.97
4051,192613,15,1,0.580531688888889,1.0,22.13
4061,192832,8,1,0.5800547555555555,1.0,22.12
4071,192995,8,1,0.5796997777777777,1.0,22.05
4081,193178,13,1,0.5793012444444444,1.0,22.01
4091,193412,18,1,0.5787916444444445,1.0,21.78
4101,193573,21,1,0.5784410222222223,1.0,21.7
4111,193774,19,1,0.5780032888888889,1.0,21.54
4121,194021,9,1,0.5774653777777778,1.0,21.36
4131,194221,30,1,0.5770298222222222,1.0,21.17
4141,194405,9,1,0.576629111111111,1.0,21.24
4151,194642,26,1,0.5761129777777778,1.0,21.02
4161,194902,17,1,0.5755467555555556,1.0,21.09
4171,195187,23,1,0.5749260888888889,1.0,20.99
4181,195404,32,1,0.5744535111111111,1.0,21.07
4191,195610,19,1,0.5740048888888889,1.0,21.26
4201,195829,51,1,0.5735279555555556,1.0,21.27
4211,196107,44,1,0.5729225333333334,1.0,21.56
4221,196332,24,1,0.5724325333333333,1.0,21.66
4231,196489,16,1,0.5720906222222222,1.0,21.63
4241,196663,10,1,0.5717116888888889,1.0,21.62
4251,196882,12,1,0.5712347555555556,1.0,21.55
4261,197104,40,1,0.5707512888888888,1.0,21.35
4271,197321,19,1,0.5702787111111112,1.0,21.55
4281,197518,32,1,0.5698496888888889,1.0,21.43
4291,197723,11,1,0.5694032444444445,1.0,21.55
4301,197907,19,1,0.5690025333333333,1.0,21.38
4311,198119,12,1,0.5685408444444444,1.0,21.48
4321,198332,19,1,0.5680769777777778,1.0,21.44
4331,198540,11,1,0.567624,1.0,21.36
4341,198755,19,1,0.5671557777777778,1.0,21.25
4351,198977,34,1,0.5666723111111112,1.0,21.21
4361,199163,16,1,0.5662672444444444,1.0,21.35
4371,199350,10,1,0.56586,1.0,20.95
4381,199595,18,1,0.5653264444444444,1.0,20.8
4391,199817,22,1,0.5648429777777778,1.0,20.77
4401,200075,42,1,0.5642811111111111,1.0,20.91
4411,200241,7,1,0.5639196,1.0,21.01
4421,200490,23,1,0.5633773333333334,1.0,20.91
4431,200686,19,1,0.5629504888888889,1.0,20.94
4441,200922,25,1,0.5624365333333333,1.0,20.85
4451,201180,30,1,0.5618746666666667,1.0,20.85
4461,201402,18,1,0.5613912,1.0,20.89
4471,201551,11,1,0.5610667111111112,1.0,20.98
4481,201773,24,1,0.5605832444444445,1.0,20.97
4491,201925,23,1,0.5602522222222222,1.0,20.97
4501,202101,12,1,0.5598689333333333,1.0,21.09
4511,202251,26,1,0.5595422666666667,1.0,21.07
4521,202443,19,1,0.5591241333333333,1.0,21.26
4531,202652,17,1,0.5586689777777778,1.0,21.31
4541,202801,14,1,0.5583444888888889,1.0,21.2
4551,203018,14,1,0.5578719111111111,1.0,21.22
4561,203213,18,1,0.5574472444444445,1.0,21.21
4571,203412,30,1,0.5570138666666666,1.0,21.13
4581,203587,10,1,0.5566327555555555,1.0,21.25
4591,203776,11,1,0.5562211555555556,1.0,21.19
4601,203934,14,1,0.5558770666666666,1.0,20.85
4611,204140,20,1,0.5554284444444444,1.0,20.7
4621,204368,31,1,0.5549319111111111,1.0,20.74
4631,204565,11,1,0.554502888888889,1.0,20.85
4641,204756,36,1,0.5540869333333334,1.0,20.74
4651,204938,14,1,0.5536905777777779,1.0,20.98
4661,205123,17,1,0.5532876888888889,1.0,20.88
4671,205293,20,1,0.5529174666666667,1.0,20.98
4681,205428,15,1,0.5526234666666667,1.0,21.02
4691,205652,14,1,0.5521356444444445,1.0,20.95
4701,205790,22,1,0.551835111111111,1.0,20.99
4711,206046,34,1,0.5512775999999999,1.0,21.11
4721,206232,19,1,0.5508725333333333,1.0,21.33
4731,206398,21,1,0.5505110222222223,1.0,21.29
4741,206585,16,1,0.5501037777777777,1.0,21.33
4751,206820,35,1,0.5495920000000001,1.0,21.37
4761,207002,21,1,0.5491956444444445,1.0,21.6
4771,207254,18,1,0.5486468444444444,1.0,21.64
4781,207474,38,1,0.5481677333333334,1.0,21.57
4791,207648,14,1,0.5477888,1.0,21.78
4801,207809,18,1,0.5474381777777778,1.0,21.46
4811,208028,11,1,0.5469612444444445,1.0,21.23
4821,208187,13,1,0.5466149777777778,1.0,21.16
4831,208402,23,1,0.5461467555555556,1.0,21.21
4841,208562,17,1,0.5457983111111111,1.0,21.17
4851,208734,23,1,0.5454237333333334,1.0,21.13
4861,208924,19,1,0.5450099555555556,1.0,21.15
4871,209117,24,1,0.5445896444444445,1.0,21.11
4881,209314,21,1,0.5441606222222222,1.0,21.09
4891,209502,15,1,0.5437512,1.0,21.11
4901,209673,30,1,0.5433787999999999,1.0,20.98
4911,209873,14,1,0.5429432444444444,1.0,21.11
4921,210118,12,1,0.542409688888889,1.0,20.9
4931,210324,8,1,0.5419610666666667,1.0,20.75
4941,210507,8,1,0.5415625333333334,1.0,20.48
4951,210678,8,1,0.5411901333333333,1.0,20.35
4961,210898,39,1,0.5407110222222222,1.0,20.18
4971,211061,17,1,0.5403560444444444,1.0,20.3
4981,211302,17,1,0.5398312000000001,1.0,20.4
4991,211512,14,1,0.5393738666666668,1.0,20.29
5001,211646,9,1,0.5390820444444444,1.0,20.12
5011,211824,12,1,0.5386944,1.0,19.74
5021,212021,21,1,0.5382653777777777,1.0,19.58
5031,212231,15,1,0.5378080444444444,1.0,19.66
5041,212439,23,1,0.5373550666666667,1.0,19.68
5051,212602,11,1,0.537000088888889,1.0,19.6
5061,212788,23,1,0.5365950222222222,1.0,19.56
5071,212965,9,1,0.5362095555555556,1.0,19.71
5081,213177,19,1,0.5357478666666666,1.0,19.72
5091,213377,9,1,0.5353123111111111,1.0,19.78
5101,213529,12,1,0.534981288888889,1.0,19.69
5111,213686,12,1,0.5346393777777778,1.0,19.6
5121,213867,20,1,0.5342452,1.0,19.53
5131,214060,36,1,0.5338248888888889,1.0,19.64
5141,214277,26,1,0.5333523111111111,1.0,19.7
5151,214471,14,1,0.5329298222222223,1.0,19.87
5161,214634,10,1,0.5325748444444445,1.0,19.75
5171,214818,15,1,0.5321741333333334,1.0,19.68
5181,215039,15,1,0.5316928444444444,1.0,19.6
5191,215193,18,1,0.5313574666666667,1.0,19.43
5201,215391,18,1,0.5309262666666668,1.0,19.42
5211,215580,24,1,0.5305146666666667,1.0,19.09
